sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2024-25,2023-24,1,38,5,false,2275,1847,35,2,59.86842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2025-26,2024-25,1,38,5,false,2126,1514,36,2,55.94736842105263,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2024-25,2023-24,16,23,5,false,1409,1336,23,2,61.26086956521739,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_bench_boost on,14,false,2025-26,2024-25,16,23,5,false,1350,1288,23,3,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2022-23,2021-22,1,38,5,false,2058,1842,38,2,54.1578947368421,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2023-24,2022-23,1,38,5,false,2254,1809,37,1,59.31578947368421,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2024-25,2023-24,1,38,5,false,2275,1847,35,2,59.86842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2025-26,2024-25,1,38,5,false,2126,1514,36,2,55.94736842105263,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2024-25,2023-24,16,23,5,false,1409,1336,23,2,61.26086956521739,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,prepare_triple_captain on,15,false,2025-26,2024-25,16,23,5,false,1350,1288,23,3,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2022-23,2021-22,1,38,5,false,2105,1949,41,7,55.39473684210526,51.28947368421053,,,,,,,1947,51.23684210526316,1699,44.71052631578947,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2023-24,2022-23,1,38,5,false,2344,1680,39,2,61.68421052631579,44.21052631578947,,,,,,,1653,43.5,1442,37.94736842105263,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2024-25,2023-24,1,38,5,false,2275,1847,35,2,59.86842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2025-26,2024-25,1,38,5,false,2090,1514,36,2,55,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2024-25,2023-24,16,23,5,false,1438,1321,20,2,62.52173913043478,57.43478260869565,,,,,,,1321,57.43478260869565,1128,49.04347826086956,0,0,0,0,-,none
reach2#1,1786651296-646925,unified appearance off (legacy 0.624 rule),16,false,2025-26,2024-25,16,23,5,false,1341,1288,22,1,58.30434782608695,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2022-23,2021-22,1,38,5,false,2058,1842,38,2,54.1578947368421,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2023-24,2022-23,1,38,5,false,2225,1786,37,2,58.55263157894737,47,,,,,,,1759,46.28947368421053,1548,40.73684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2024-25,2023-24,1,38,5,false,2341,1908,37,3,61.60526315789474,50.21052631578947,,,,,,,1890,49.73684210526316,1708,44.94736842105263,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2025-26,2024-25,1,38,5,false,2126,1556,36,2,55.94736842105263,40.94736842105263,,,,,,,1571,41.3421052631579,1417,37.28947368421053,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2024-25,2023-24,16,23,5,false,1361,1294,21,2,59.17391304347826,56.26086956521739,,,,,,,1294,56.26086956521739,1101,47.869565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,fixed bench tuple (derived slots off),17,false,2025-26,2024-25,16,23,5,false,1350,1288,23,3,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
