sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
CHIPSEQ2#1,1786633231-564171,both,3,false,2025-26,2024-25,6,33,5,false,1918,1742,38,1,58.121212121212125,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,33,27,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2020-21,2019-20,11,28,5,false,1596,1389,35,2,57,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,26,38,19,8,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2021-22,2020-21,11,28,5,false,1512,1604,36,3,54,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,36,21,26,6,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2022-23,2021-22,11,28,5,false,1556,1548,31,5,55.57142857142857,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,29,13,34,18,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2023-24,2022-23,11,28,5,false,1715,1424,34,0,61.25,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2024-25,2023-24,11,28,5,false,1788,1704,30,0,63.857142857142854,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,33,12,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2025-26,2024-25,11,28,5,false,1543,1489,31,0,55.107142857142854,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,33,16,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2020-21,2019-20,16,23,5,false,1349,1189,28,2,58.65217391304348,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,26,24,19,8,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2021-22,2020-21,16,23,5,false,1222,1260,30,3,53.130434782608695,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,36,15,26,6,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2022-23,2021-22,16,23,5,false,1378,1106,22,2,59.91304347826087,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,29,19,34,18,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2023-24,2022-23,16,23,5,false,1446,1077,29,1,62.869565217391305,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2024-25,2023-24,16,23,5,false,1395,1336,29,1,60.65217391304348,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2025-26,2024-25,16,23,5,false,1342,1288,27,1,58.34782608695652,56,,,,,,,1289,56.04347826086956,1127,49,33,19,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2020-21,2019-20,21,18,5,false,1069,942,25,4,59.388888888888886,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,26,14,35,19,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2021-22,2020-21,21,18,5,false,999,944,26,2,55.5,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,36,21,26,6,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2022-23,2021-22,21,18,5,false,1166,1181,17,1,64.77777777777777,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,29,33,34,18,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2023-24,2022-23,21,18,5,false,1197,909,23,1,66.5,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,34,1,37,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2024-25,2023-24,21,18,5,false,1064,1047,21,0,59.111111111111114,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2025-26,2024-25,21,18,5,false,1118,950,21,1,62.111111111111114,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,33,27,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2020-21,2019-20,26,13,5,false,679,638,21,0,52.23076923076923,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,35,6,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2021-22,2020-21,26,13,5,false,657,636,23,3,50.53846153846154,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,36,17,28,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2022-23,2021-22,26,13,5,false,912,812,11,0,70.15384615384616,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,29,28,34,18,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2023-24,2022-23,26,13,5,false,779,620,17,0,59.92307692307692,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2024-25,2023-24,26,13,5,false,731,710,15,0,56.23076923076923,54.61538461538461,,,,,,,710,54.61538461538461,637,49,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,both,3,false,2025-26,2024-25,26,13,5,false,773,761,16,0,59.46153846153846,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,33,12,0,0,-,none
