season,gw,team,xgc,clean_sheet,element,cf,def,xgc90
2020-21,31,9,1.3930117819944599,0,217,1,1.2,1.1608431516620499
2020-21,31,10,2.1187242986283565,0,200,1,1.4,1.5133744990202547
2020-21,31,11,0.9511821997413096,0,255,1,0.85,1.1190378820485996
2020-21,31,12,0.825031645169583,0,278,1,1,0.825031645169583
2020-21,31,13,1.2532687487534628,0,298,1,1.2,1.044390623961219
2020-21,31,15,1.576807688122333,0,483,1,1,1.576807688122333
2020-21,31,16,1.1315330686457312,0,376,1,0.85,1.3312153748773308
2020-21,31,17,1.5207469843036796,0,383,1,1.2,1.2672891535863997
2020-21,31,18,1.4099438643329438,1,417,1,0.85,1.6587574874505222
2020-21,31,20,0.9832945076869803,1,455,1,0.85,1.1568170678670358
2020-21,32,2,1.4680789812713602,0,12,1,1.2,1.2233991510594668
2020-21,32,3,1.2481375745015442,1,74,1,1.2,1.0401146454179535
2020-21,32,4,1.7233556961593168,0,81,1,1.2,1.4361297467994307
2020-21,32,7,1.2416257604344907,0,156,1,1,1.2416257604344907
2020-21,32,8,1.5960226536051658,0,516,1,1.2,1.330018878004305
2020-21,32,9,0.9819216948380568,1,217,1,0.85,1.1552019939271256
2020-21,32,10,1.8253621178912023,0,200,1,1.2,1.5211350982426686
2020-21,32,11,1.1081750353634026,0,255,1,1,1.1081750353634026
2020-21,32,12,0.8080053209344655,0,278,1,1,0.8080053209344655
2020-21,32,13,0.8835350001012147,0,298,1,0.85,1.0394529412955467
2020-21,32,15,1.5835667474012474,0,483,1,1,1.5835667474012474
2020-21,32,16,1.6358656415111417,0,376,1,1.2,1.3632213679259515
2020-21,32,18,1.9815293918579338,0,417,1,1.2,1.6512744932149448
2020-21,32,20,0.9727620254385962,1,455,1,0.85,1.1444259122807015
2020-21,33,1,1.4324434594927946,0,8,1,1.2,1.1937028829106622
2020-21,33,2,1.0445300353646354,0,12,1,0.85,1.228858865134865
2020-21,33,4,1.470975227146814,1,81,1,1,1.470975227146814
2020-21,33,5,1.0629026753058834,1,548,1,1.2,0.8857522294215695
2020-21,33,6,1.7951319318681318,0,128,1,1.2,1.4959432765567766
2020-21,33,9,0.9627839237171053,0,217,1,0.85,1.1326869690789474
2020-21,33,10,1.824840553788821,1,200,1,1.2,1.5207004614906843
2020-21,33,11,0.9698420659159909,0,255,1,0.85,1.1409906657835187
2020-21,33,13,1.0355113677631582,1,298,1,1,1.0355113677631582
2020-21,33,15,1.5730008287162163,1,483,1,1,1.5730008287162163
2020-21,33,18,1.672862110264958,0,417,1,1,1.672862110264958
2020-21,33,20,0.9542202548026313,0,455,1,0.85,1.122612064473684
2020-21,34,2,1.2341429685064935,0,12,1,1,1.2341429685064935
2020-21,34,3,1.0329679636182965,1,74,1,1,1.0329679636182965
2020-21,34,4,1.7298506963562748,0,81,1,1.2,1.4415422469635624
2020-21,34,5,0.7369819209658031,1,548,1,0.85,0.8670375540774153
2020-21,34,6,1.7842698235714287,0,128,1,1.2,1.4868915196428574
2020-21,34,8,1.6373941017812859,0,516,1,1.2,1.3644950848177382
2020-21,34,9,0.9530742499679077,0,217,1,0.85,1.121263823491656
2020-21,34,10,1.5083482852028651,0,200,1,1,1.5083482852028651
2020-21,34,12,0.8062193879111039,1,278,1,1,0.8062193879111039
2020-21,34,15,1.8970025311799605,0,483,1,1.2,1.5808354426499671
2020-21,34,16,1.6331382835265476,0,376,1,1.2,1.3609485696054564
2020-21,34,17,1.108475377093676,1,383,1,0.85,1.3040886789337365
2020-21,34,18,1.4380835477200777,0,417,1,0.85,1.6918629973177386
2020-21,34,19,1.1455832663899082,0,431,1,0.85,1.3477450192822449
2020-21,34,20,0.973620404685494,0,455,1,0.85,1.1454357702182283
2020-21,35,3,1.018611622834976,0,74,1,1,1.018611622834976
2020-21,35,4,1.2422910146710524,1,81,1,0.85,1.4615188407894735
2020-21,35,8,1.1669066372798862,0,516,1,0.85,1.3728313379763368
2020-21,35,10,1.5276570275357655,0,200,1,1,1.5276570275357655
2020-21,35,12,0.9535969029203166,0,278,1,1.2,0.7946640857669306
2020-21,35,15,1.353754931579794,0,483,1,0.85,1.5926528606821109
2020-21,35,17,1.2832985675305522,0,383,1,1,1.2832985675305522
2020-21,35,18,2.0035879128886775,0,417,1,1.2,1.669656594073898
2020-21,35,19,1.6264637925602263,0,431,1,1.2,1.3553864938001887
2020-21,35,20,1.1415979423558895,0,455,1,1,1.1415979423558895
2020-21,36,2,1.2294057536494514,0,12,1,1,1.2294057536494514
2020-21,36,3,1.2231320206689003,0,74,1,1.2,1.0192766838907503
2020-21,36,4,1.4433069178433886,0,81,1,1,1.4433069178433886
2020-21,36,7,1.035366529323747,0,156,1,0.85,1.2180782697926436
2020-21,36,8,1.1701778445925368,0,516,1,0.85,1.3766798171676904
2020-21,36,10,1.2871991454392737,1,200,1,0.85,1.5143519358109103
2020-21,36,11,0.9675312764539884,0,255,1,0.85,1.1382720899458687
2020-21,36,15,1.5938552941546196,1,483,1,1,1.5938552941546196
2020-21,36,17,1.1117854281590864,1,383,1,0.85,1.3079828566577487
2020-21,36,18,1.979346837744086,0,417,1,1.2,1.6494556981200716
2020-21,36,19,1.3507986524879891,0,431,1,1,1.3507986524879891
2020-21,36,20,1.3451278208078332,0,455,1,1.2,1.1209398506731945
2020-21,37,1,1.183854057417369,0,8,1,1,1.183854057417369
2020-21,37,2,1.4926553565525384,0,12,1,1.2,1.243879463793782
2020-21,37,3,1.2462569553570744,0,74,1,1.2,1.038547462797562
2020-21,37,4,1.7395738466165411,0,81,1,1.2,1.449644872180451
2020-21,37,5,1.034822107300751,0,548,1,1.2,0.8623517560839593
2020-21,37,6,1.4733464833887044,0,128,1,1,1.4733464833887044
2020-21,37,7,1.036670426847369,1,156,1,0.85,1.2196122668792577
2020-21,37,8,1.6738335551192507,0,516,1,1.2,1.394861295932709
2020-21,37,9,1.3875735389952155,0,217,1,1.2,1.156311282496013
2020-21,37,10,1.2842021410282092,1,200,1,0.85,1.5108260482684814
2020-21,37,11,0.9657946038288967,1,255,1,0.85,1.136228945681055
2020-21,37,12,0.799790940867718,0,278,1,1,0.799790940867718
2020-21,37,15,1.3490107488943488,0,483,1,0.85,1.5870714692874692
2020-21,37,17,1.1058995093372888,0,383,1,0.85,1.3010582462791633
2020-21,37,18,1.9880934620959954,0,417,1,1.2,1.6567445517466628
2020-21,38,1,1.177473771544579,1,8,1,1,1.177473771544579
2020-21,38,2,1.4813578508513707,0,12,1,1.2,1.2344648757094756
2020-21,38,3,1.2449793453608764,0,74,1,1.2,1.0374827878007304
2020-21,38,4,1.253474474112607,0,81,1,0.85,1.4746758518971845
2020-21,38,6,1.4773305178571432,0,128,1,1,1.4773305178571432
2020-21,38,7,1.6734881005094395,0,156,1,1.4,1.1953486432210283
2020-21,38,9,1.189051520662768,0,217,1,1,1.189051520662768
2020-21,38,10,1.2784623917829785,0,200,1,0.85,1.5040734020976219
2020-21,38,11,0.958796074595065,1,255,1,0.85,1.1279953818765471
2020-21,38,12,0.9694179772030926,1,278,1,1.2,0.8078483143359105
2020-21,38,15,1.352131618918919,1,483,1,0.85,1.5907430810810812
2020-21,38,16,1.690183241490764,0,376,1,1.2,1.4084860345756367
2020-21,38,17,1.5670749823008852,0,383,1,1.2,1.305895818584071
2020-21,38,18,1.6937085528178055,0,417,1,1,1.6937085528178055
2020-21,38,19,1.1074999327616812,1,435,1,0.85,1.302941097366684
2020-21,38,20,1.4011458157894732,0,455,1,1.2,1.1676215131578944
2021-22,7,1,1.195321881719281,1,16,1,0.85,1.4062610373168012
2021-22,7,2,1.360260694154633,0,168,1,1.2,1.1335505784621942
2021-22,7,3,1.126111876190476,0,80,1,1,1.126111876190476
2021-22,7,4,1.4925053864233238,1,56,1,1.2,1.2437544886861032
2021-22,7,5,1.3293834182539679,1,98,1,0.85,1.5639804920634917
2021-22,7,6,0.6973909009398496,0,127,1,0.85,0.8204598834586466
2021-22,7,7,1.1378623915057915,0,146,1,0.85,1.338661637065637
2021-22,7,8,1.232507315834249,0,169,1,1.2,1.0270894298618742
2021-22,7,9,1.13058976660401,0,200,1,0.85,1.3301056077694235
2021-22,7,10,1.4890505604790223,1,184,1,0.85,1.7518241887988497
2021-22,7,11,1.6322617864864866,0,229,1,1.4,1.1659012760617762
2021-22,7,12,0.8057816030461269,0,256,1,1.4,0.5755582878900907
2021-22,7,13,0.8891827222222222,0,270,1,0.85,1.0460973202614379
2021-22,7,14,1.7315090570580125,0,292,1,1,1.7315090570580125
2021-22,7,15,1.3763701661904761,1,314,1,0.85,1.619259019047619
2021-22,7,16,1.7255129657142858,0,334,1,1.2,1.4379274714285715
2021-22,7,17,1.279859990037594,0,353,1,0.85,1.505717635338346
2021-22,7,18,1.2432748939546163,0,387,1,0.85,1.4626763458289604
2021-22,7,19,1.0955978446938774,0,408,1,0.85,1.2889386408163264
2021-22,7,20,0.7887779542108426,0,439,1,0.85,0.9279740637774619
2021-22,8,1,1.1679919630037816,0,16,1,0.85,1.3741081917691549
2021-22,8,2,1.167689139898048,0,168,1,1,1.167689139898048
2021-22,8,3,1.3438412548571428,0,80,1,1.2,1.1198677123809524
2021-22,8,4,0.9928422692110532,1,56,1,0.85,1.168049728483592
2021-22,8,5,2.101887096296296,0,98,1,1.4,1.5013479259259257
2021-22,8,7,1.5759748735135135,0,146,1,1.2,1.3133123945945946
2021-22,8,8,1.0229026678710829,0,169,1,1,1.0229026678710829
2021-22,8,9,1.3138383005847953,0,200,1,1,1.3138383005847953
2021-22,8,10,1.6468441095455932,0,184,1,1,1.6468441095455932
2021-22,8,11,0.9792577356756759,1,229,1,0.85,1.1520679243243246
2021-22,8,12,0.5060344683928052,1,256,1,0.85,0.5953346686974179
2021-22,8,13,1.0573336989106752,0,270,1,1,1.0573336989106752
2021-22,8,14,1.6870301865874784,0,292,1,1,1.6870301865874784
2021-22,8,15,1.2929014921904762,1,314,1,0.85,1.521060579047619
2021-22,8,16,1.3583973873333335,1,334,1,0.85,1.5981145733333335
2021-22,8,17,1.4682698596491228,0,353,1,1,1.4682698596491228
2021-22,8,18,1.7360195141803103,0,387,1,1.2,1.446682928483592
2021-22,8,19,1.0941242483809523,1,408,1,0.85,1.287204998095238
2021-22,8,20,0.7971927239301199,0,439,1,0.85,0.9378737928589646
2021-22,9,2,1.464986257385304,0,168,1,1.2,1.22082188115442
2021-22,9,3,0.905421646875,0,80,1,0.85,1.0652019375000001
2021-22,9,5,1.5379220555555553,0,98,1,1,1.5379220555555553
2021-22,9,7,1.1358604144425675,0,146,1,0.85,1.3363063699324325
2021-22,9,8,0.9143282665847692,0,169,1,0.85,1.0756803136291402
2021-22,9,9,1.0969892020285088,0,200,1,0.85,1.2905755317982457
2021-22,9,10,1.6505132901989936,0,184,1,1,1.6505132901989936
2021-22,9,11,1.316906239864865,1,229,1,1.2,1.0974218665540543
2021-22,9,12,0.5016302109932549,0,256,1,0.85,0.5901531894038293
2021-22,9,13,1.4006855612745097,0,270,1,1.2,1.167237967728758
2021-22,9,14,1.4200221018118968,0,292,1,0.85,1.6706142374257609
2021-22,9,15,1.7934901500000004,0,314,1,1.2,1.4945751250000003
2021-22,9,16,1.2952739131250002,0,334,1,0.85,1.5238516625000003
2021-22,9,17,1.4440471809210527,0,353,1,1,1.4440471809210527
2021-22,9,18,1.332976322977197,0,387,1,0.85,1.5682074387967022
2021-22,9,19,1.2559247482142857,1,408,1,1,1.2559247482142857
2021-22,9,20,0.8066192349344874,0,439,1,0.85,0.9489638058052793
2021-22,10,4,1.583416948302704,0,59,1,1.4,1.131012105930503
2021-22,10,5,1.2958268444444443,0,98,1,0.85,1.5245021699346404
2021-22,10,6,0.8209005855263158,1,127,1,1,0.8209005855263158
2021-22,10,7,1.8267615815580285,1,146,1,1.4,1.3048297011128775
2021-22,10,8,1.1801218245921319,0,169,1,1,1.1801218245921319
2021-22,10,9,1.5333298947368421,0,200,1,1.2,1.2777749122807018
2021-22,10,10,1.3617454321591949,0,184,1,0.85,1.6020534495990528
2021-22,10,11,0.9402193432432433,0,229,1,0.85,1.1061404038155804
2021-22,10,13,1.58088716355248,1,270,1,1.2,1.3174059696270666
2021-22,10,14,2.0332896563867413,0,292,1,1.2,1.6944080469889513
2021-22,10,15,1.3540830455555557,0,314,1,0.85,1.5930388771241832
2021-22,10,16,1.24503338,1,334,1,0.85,1.4647451529411766
2021-22,10,17,1.4530328173374614,0,353,1,1,1.4530328173374614
2021-22,10,18,1.3496905558291903,0,387,1,0.85,1.5878712421519887
2021-22,10,19,1.0356178485714285,0,408,1,0.85,1.2183739394957982
2021-22,10,20,0.8378652946442234,0,439,1,0.85,0.9857238760520276
2021-22,11,1,0.8668988884124372,1,67,1,0.85,1.0198810451911027
2021-22,11,2,1.4629627015709326,0,44,1,1,1.4629627015709326
2021-22,11,3,0.9612553217948305,0,76,1,0.85,1.1308886138762713
2021-22,11,4,0.9686330739275427,0,59,1,0.85,1.1395683222676973
2021-22,11,5,1.780216859259259,0,98,1,1.2,1.483514049382716
2021-22,11,6,0.6960536184210526,0,127,1,0.85,0.8188866099071207
2021-22,11,7,1.2661212177177177,1,146,1,1,1.2661212177177177
2021-22,11,8,1.2011274454481244,1,169,1,1,1.2011274454481244
2021-22,11,9,1.0736167962475633,0,200,1,0.85,1.2630785838206628
2021-22,11,10,1.3148081275947952,0,184,1,0.85,1.5468330912879944
2021-22,11,11,1.1217744369369371,0,229,1,1,1.1217744369369371
2021-22,11,12,0.7622798111324313,1,256,1,1.2,0.6352331759436928
2021-22,11,13,1.824640415395788,0,270,1,1.4,1.303314582425563
2021-22,11,14,1.463783101610575,0,292,1,0.85,1.7220977666006765
2021-22,11,15,1.3279036713333334,0,314,1,0.85,1.5622396133333334
2021-22,11,16,1.2128520422222224,1,334,1,0.85,1.4268847555555557
2021-22,11,17,1.2266882144736844,1,353,1,0.85,1.443162605263158
2021-22,11,19,1.4229348647619044,0,408,1,1.2,1.1857790539682538
2021-22,11,20,0.8649971116084333,0,439,1,0.85,1.017643660715804
2021-22,12,1,1.3810417536635704,0,67,1,1.4,0.986458395473979
2021-22,12,2,1.2146991828266238,1,44,1,0.85,1.4290578621489693
2021-22,12,3,1.1208169538068884,0,76,1,1,1.1208169538068884
2021-22,12,4,0.9269953621418825,0,59,1,0.85,1.09058277899045
2021-22,12,5,1.318257881871345,0,98,1,0.85,1.5508916257309941
2021-22,12,6,0.8077974649122807,1,127,1,1,0.8077974649122807
2021-22,12,7,1.0300068226884778,0,146,1,0.85,1.2117727325746799
2021-22,12,8,1.6473521486996177,0,169,1,1.4,1.1766801062140126
2021-22,12,9,1.5563313163434904,0,200,1,1.2,1.2969427636195754
2021-22,12,10,1.8046513037800356,0,184,1,1.2,1.5038760864833631
2021-22,12,11,1.3479837388335705,1,229,1,1.2,1.1233197823613088
2021-22,12,12,0.5427697207897979,1,256,1,0.85,0.6385526126938799
2021-22,12,13,1.1360274374269006,0,270,1,0.85,1.3365028675610595
2021-22,12,14,1.4455663594205446,0,292,1,0.85,1.7006663052006408
2021-22,12,15,1.3693624010526315,0,314,1,0.85,1.6110145894736843
2021-22,12,16,1.1659621163157896,0,334,1,0.85,1.3717201368421055
2021-22,12,17,1.1920040268698062,0,353,1,0.85,1.4023576786703602
2021-22,12,19,1.1937923669172932,0,408,1,1,1.1937923669172932
2021-22,12,20,1.0922983627833933,1,439,1,1,1.0922983627833933
2021-22,13,1,0.964594956366611,1,67,1,0.85,1.1348175957254247
2021-22,13,2,1.176757720148892,0,44,1,0.85,1.3844208472339905
2021-22,13,3,0.9924339026403901,1,76,1,0.85,1.1675692972239884
2021-22,13,4,0.9235375290347883,1,59,1,0.85,1.0865147400409274
2021-22,13,6,0.7894345983379502,0,127,1,1,0.7894345983379502
2021-22,13,7,1.016817214054054,0,146,1,0.85,1.1962555459459459
2021-22,13,8,1.0565944132678153,0,169,1,0.85,1.2430522509033122
2021-22,13,9,1.148281894122807,0,200,1,0.85,1.3509198754385965
2021-22,13,10,1.3075074698353157,1,184,1,0.85,1.538244082159195
2021-22,13,11,0.9175458817567568,1,229,1,0.85,1.0794657432432433
2021-22,13,12,0.6499479819482452,0,256,1,1,0.6499479819482452
2021-22,13,13,1.675701929019608,0,270,1,1.2,1.3964182741830067
2021-22,13,15,1.5842226883333332,1,314,1,1,1.5842226883333332
2021-22,13,16,1.8525415719999998,0,334,1,1.4,1.32324398
2021-22,13,18,1.5770270700657132,0,387,1,1,1.5770270700657132
2021-22,13,19,1.6725709679999998,0,408,1,1.4,1.1946935485714285
2021-22,13,20,0.8990676904475898,1,439,1,0.85,1.0577266946442234
2021-22,14,1,1.304161814087851,0,67,1,1.2,1.086801511739876
2021-22,14,2,1.9045199513430258,0,44,1,1.4,1.360371393816447
2021-22,14,3,1.382003643499134,0,76,1,1.2,1.151669702915945
2021-22,14,4,1.0728701333723119,0,59,1,1,1.0728701333723119
2021-22,14,6,0.6594653756578946,0,127,1,0.85,0.7758416184210526
2021-22,14,7,0.9855498205276705,0,146,1,0.85,1.159470377091377
2021-22,14,8,1.4835305724609282,0,169,1,1.2,1.2362754770507736
2021-22,14,9,1.3909416432748538,0,200,1,1,1.3909416432748538
2021-22,14,10,1.3185630522241103,1,184,1,0.85,1.551250649675424
2021-22,14,11,0.9132093945302447,0,229,1,0.85,1.0743639935649938
2021-22,14,12,0.5323975832073985,0,256,1,0.85,0.6263500978910571
2021-22,14,13,1.719028027637722,0,270,1,1.2,1.4325233563647684
2021-22,14,15,1.5219938578811372,0,314,1,1,1.5219938578811372
2021-22,14,16,1.1854626028571429,0,334,1,0.85,1.3946618857142858
2021-22,14,17,1.1897427430263159,1,353,1,0.85,1.3996973447368422
2021-22,14,18,1.9328202353812625,0,387,1,1.2,1.6106835294843855
2021-22,14,19,1.0700033131292517,0,408,1,0.85,1.2588274272108844
2021-22,14,20,0.9084904385215141,1,439,1,0.85,1.068812280613546
2021-22,15,1,0.9500594382299499,0,67,1,0.85,1.1177169861528822
2021-22,15,2,1.1397831737266808,0,44,1,0.85,1.3409213808549185
2021-22,15,3,1.003653537353169,0,76,1,0.85,1.1807688674743164
2021-22,15,6,0.7822783032581454,0,127,1,1,0.7822783032581454
2021-22,15,7,1.4274869955773954,0,146,1,1.2,1.1895724963144962
2021-22,15,8,1.5594506737127038,0,169,1,1.2,1.29954222809392
2021-22,15,9,1.1985260219298244,0,200,1,0.85,1.4100306140350876
2021-22,15,11,1.046921402948403,1,229,1,1,1.046921402948403
2021-22,15,12,0.5356246582004509,0,256,1,0.85,0.6301466567064129
2021-22,15,13,1.2047413755050507,1,270,1,0.85,1.4173427947118242
2021-22,15,15,1.7983459240026163,0,314,1,1.2,1.4986216033355135
2021-22,15,16,1.1835418390909092,0,334,1,0.85,1.3924021636363637
2021-22,15,17,1.1414734957393486,1,353,1,0.85,1.342909994987469
2021-22,15,18,2.192450030289501,0,387,1,1.4,1.5660357359210724
2021-22,15,19,1.505105452987013,0,408,1,1.2,1.2542545441558441
2021-22,15,20,1.2307144305209712,0,439,1,1.2,1.025595358767476
2021-22,16,1,0.944899048314238,1,67,1,0.85,1.1116459391932212
2021-22,16,2,1.850397532813194,0,44,1,1.4,1.3217125234379958
2021-22,16,3,1.0100486146290364,0,76,1,0.85,1.1882924877988663
2021-22,16,5,1.4787543863636363,1,112,1,1,1.4787543863636363
2021-22,16,6,0.7063215778708133,0,127,1,0.85,0.8309665622009569
2021-22,16,7,0.9967257035252642,0,146,1,0.85,1.172618474735605
2021-22,16,8,1.0924801658850567,0,169,1,0.85,1.2852707833941843
2021-22,16,9,1.209166779672006,1,200,1,0.85,1.4225491525553011
2021-22,16,10,1.7925224377639752,0,199,1,1.2,1.493768698136646
2021-22,16,11,0.8544237645710928,1,229,1,0.85,1.005204428907168
2021-22,16,12,0.6305027339530939,1,256,1,1,0.6305027339530939
2021-22,16,13,1.1700368439613527,1,270,1,0.85,1.3765139340721797
2021-22,16,15,1.51327692121389,0,314,1,1,1.51327692121389
2021-22,16,18,1.4161615643791468,0,387,1,0.85,1.666072428681349
2021-22,16,19,1.0662952119875775,1,408,1,0.85,1.254464955279503
2021-22,16,20,1.5101344021755765,0,439,1,1.4,1.0786674301254118
2021-22,17,1,1.0820890328662567,1,67,1,1,1.0820890328662567
2021-22,17,2,1.1652102400958815,1,44,1,0.85,1.37083557658339
2021-22,17,6,0.734384381006865,0,127,1,0.85,0.8639816247139588
2021-22,17,8,1.574464500903312,0,169,1,1.2,1.31205375075276
2021-22,17,10,2.151433845,0,199,1,1.4,1.5367384607142858
2021-22,17,14,2.319969585347944,1,39,1,1.4,1.6571211323913886
2021-22,17,15,1.3012372351265824,0,314,1,0.85,1.5308673354430382
2021-22,17,16,1.1880093149734199,0,491,1,0.85,1.3976580176157882
2021-22,17,19,1.4641777485714285,0,408,1,1.2,1.2201481238095238
2021-22,17,20,0.9769123982896581,1,439,1,0.85,1.1493087038701861
2021-22,18,1,0.8912904767216955,0,67,1,0.85,1.0485770314372889
2021-22,18,6,0.8520041820175438,1,127,1,1,0.8520041820175438
2021-22,18,10,1.9303661307428572,0,199,1,1.2,1.6086384422857145
2021-22,18,12,0.6317134027777778,1,257,1,1,0.6317134027777778
2021-22,18,17,1.5938435397129187,0,353,1,1.2,1.3282029497607657
2021-22,18,20,1.3752826028584544,1,439,1,1.2,1.1460688357153788
2021-22,19,1,0.8969107818582914,1,67,1,0.85,1.0551891551274017
2021-22,19,2,1.6014162726116643,0,44,1,1.2,1.3345135605097203
2021-22,19,3,0.9890346860017921,0,76,1,0.85,1.1635702188256378
2021-22,19,4,0.9156838553945249,1,69,1,0.85,1.0772751239935587
2021-22,19,6,0.7052738785263157,0,127,1,0.85,0.8297339747368421
2021-22,19,9,1.9402575796783623,0,200,1,1.4,1.3858982711988304
2021-22,19,12,0.5209197686666667,0,257,1,0.85,0.6128467866666667
2021-22,19,13,1.3570127284858389,0,270,1,1,1.3570127284858389
2021-22,19,16,1.4029347940730277,0,491,1,1,1.4029347940730277
2021-22,19,17,1.1325750678489703,1,353,1,0.85,1.3324412562929062
2021-22,19,19,1.0843398650285714,0,408,1,0.85,1.2756939588571428
2021-22,20,3,1.614782235876138,0,76,1,1.4,1.15341588276867
2021-22,20,4,1.2895529925925926,0,69,1,1.2,1.0746274938271605
2021-22,20,6,0.6915427505060728,0,127,1,0.85,0.8135797064777328
2021-22,20,7,1.0296595330014224,1,162,1,0.85,1.2113641564722617
2021-22,20,9,1.7686886164210522,1,200,1,1.2,1.473907180350877
2021-22,20,11,0.9802200779797979,0,231,1,1,0.9802200779797979
2021-22,20,12,0.5743995198717948,1,257,1,0.85,0.675764141025641
2021-22,20,13,1.1475030764444445,0,270,1,0.85,1.3500036193464053
2021-22,20,17,1.2837491206140352,0,353,1,1,1.2837491206140352
2021-22,20,19,1.0833747567582415,0,408,1,0.85,1.2745585373626371
2021-22,21,1,1.4261081924912276,0,67,1,1.4,1.0186487089223055
2021-22,21,2,1.1759646597182412,0,44,1,0.85,1.3834878349626367
2021-22,21,4,0.9007436689629629,0,69,1,0.85,1.059698434074074
2021-22,21,5,1.2761641653917912,0,110,1,0.85,1.5013696063432838
2021-22,21,6,0.9722561941520467,0,127,1,1.2,0.8102134951267056
2021-22,21,7,1.1866236302093522,0,162,1,1,1.1866236302093522
2021-22,21,8,1.170691536614252,0,169,1,0.85,1.3772841607226496
2021-22,21,10,1.4256157845604396,0,199,1,0.85,1.6771950406593408
2021-22,21,12,0.7906348740740741,0,257,1,1.2,0.6588623950617284
2021-22,21,13,1.3153774416792359,0,270,1,1,1.3153774416792359
2021-22,21,15,1.5870097189986858,0,326,1,1,1.5870097189986858
2021-22,21,17,1.0585670804210527,1,353,1,0.85,1.245373035789474
2021-22,21,18,1.6718141009256855,0,387,1,1,1.6718141009256855
2021-22,21,20,1.3560526104408215,1,439,1,1.2,1.130043842034018
2021-22,22,2,1.3513271262404498,0,44,1,1,1.3513271262404498
