season,cutoff,code,position,run,run_capped,flagged,expected,actual
2020-21,13,84939,FWD,0,0,false,63.6010,41.2000
2020-21,13,91047,MID,0,0,false,68.7713,38.4000
2020-21,13,93100,DEF,0,0,false,73.4955,18.0000
2020-21,13,101178,MID,0,0,false,90.0000,72.0000
2020-21,13,153366,MID,0,0,false,52.2400,36.0000
2020-21,13,158534,DEF,0,0,false,71.9006,72.0000
2020-21,13,171771,DEF,0,0,false,84.5813,72.0000
2020-21,13,200439,FWD,0,0,false,71.1987,45.6000
2020-21,13,37915,GKP,0,0,false,78.2164,72.0000
2020-21,13,45268,MID,0,0,false,77.7318,42.8000
2020-21,13,55605,DEF,0,0,false,72.9117,36.0000
2020-21,13,78830,FWD,0,0,false,83.7845,71.2000
2020-21,13,80226,DEF,0,0,false,67.1437,30.6000
2020-21,13,85971,MID,0,0,false,80.1952,70.6000
2020-21,13,93264,DEF,0,0,false,71.9062,72.0000
2020-21,13,132015,MID,0,0,false,85.1023,72.0000
2020-21,13,194252,MID,0,0,false,47.2197,23.4000
2020-21,13,49944,MID,0,0,false,42.0045,7.2000
2020-21,13,59940,DEF,2,2,false,46.1286,4.8000
2020-21,13,61600,MID,0,0,false,68.1798,72.0000
2020-21,13,101982,GKP,0,0,false,90.0000,72.0000
2020-21,13,108053,DEF,3,3,false,43.1586,0.0000
2020-21,13,146426,DEF,0,0,false,85.9997,72.0000
2020-21,13,176420,DEF,0,0,false,86.1472,72.0000
2020-21,13,197937,MID,0,0,false,39.3849,37.4000
2020-21,13,216616,DEF,0,0,false,48.0128,72.0000
2020-21,13,37096,GKP,0,0,false,80.4751,54.0000
2020-21,13,40669,DEF,0,0,false,83.8538,72.0000
2020-21,13,55459,DEF,0,0,false,84.9342,72.0000
2020-21,13,57531,FWD,3,3,false,28.2248,8.8000
2020-21,13,105717,DEF,2,2,false,45.4563,0.0000
2020-21,13,166640,DEF,1,1,false,58.8776,36.0000
2020-21,13,178186,MID,0,0,false,65.0672,44.8000
2020-21,13,179830,MID,0,0,false,51.2436,56.8000
2020-21,13,204480,MID,0,0,false,90.0000,72.0000
2020-21,13,215439,MID,0,0,false,72.5950,72.0000
2020-21,13,217593,MID,0,0,false,70.7290,45.6000
2020-21,13,19624,MID,1,1,false,61.7435,87.4000
2020-21,13,38533,GKP,0,0,false,90.0000,90.0000
2020-21,13,87835,DEF,5,4,false,38.0761,36.0000
2020-21,13,90585,DEF,0,0,false,69.7559,0.0000
2020-21,13,94147,DEF,0,0,false,84.2218,90.0000
2020-21,13,102057,FWD,3,3,false,53.4430,0.0000
2020-21,13,107613,DEF,0,0,false,54.1146,90.0000
2020-21,13,151589,MID,0,0,false,74.8970,18.0000
2020-21,13,171317,MID,0,0,false,65.1958,87.0000
2020-21,13,200600,MID,0,0,false,56.2596,43.0000
2020-21,13,214048,DEF,3,3,false,25.7385,41.2000
2020-21,13,247632,MID,0,0,false,63.8881,85.4000
2020-21,13,47431,MID,1,1,false,59.6079,21.8000
2020-21,13,180135,MID,0,0,false,59.5955,54.0000
2020-21,13,210407,MID,2,2,false,43.7878,27.2000
2020-21,13,225321,GKP,0,0,false,89.3421,90.0000
2020-21,13,169528,DEF,0,0,false,82.7926,54.0000
2020-21,13,83314,MID,0,0,false,54.7207,18.0000
2020-21,13,19188,DEF,0,0,false,47.2710,18.0000
2020-21,13,232413,MID,0,0,false,70.6456,59.6000
2020-21,13,51090,DEF,0,0,false,73.0546,54.0000
2020-21,13,193645,DEF,2,2,false,50.2345,0.0000
2020-21,13,226597,DEF,0,0,false,82.0154,0.0000
2020-21,13,199796,DEF,1,1,false,68.5952,72.0000
2020-21,13,114243,MID,0,0,false,48.3196,37.6000
2020-21,13,166477,DEF,7,4,false,19.3288,47.8000
2020-21,13,219847,MID,0,0,false,53.7333,10.6000
2020-21,13,182539,MID,0,0,false,54.2867,51.4000
2020-21,13,119765,MID,0,0,false,77.4951,0.0000
2020-21,13,75115,FWD,0,0,false,78.5130,72.0000
2020-21,13,60025,MID,2,2,false,51.5660,22.2000
2020-21,13,199598,DEF,0,0,false,48.0474,85.2000
2020-21,13,155197,DEF,2,2,false,35.7288,0.0000
2020-21,13,121599,MID,0,0,false,84.9888,72.0000
2020-21,13,194799,DEF,0,0,false,77.3117,5.6000
2020-21,13,178301,FWD,0,0,false,90.0000,72.0000
2020-21,13,84182,GKP,0,0,false,87.9998,54.0000
2020-21,13,86881,MID,0,0,false,52.0838,18.0000
2020-21,13,153256,MID,0,0,false,50.0343,48.6000
2020-21,13,41135,DEF,1,1,false,56.8975,24.6000
2020-21,13,199249,DEF,0,0,false,66.7230,48.4000
2020-21,13,232787,MID,0,0,false,81.7622,72.0000
2020-21,13,200402,DEF,0,0,false,88.8946,72.0000
2020-21,13,228286,GKP,0,0,false,82.8218,72.0000
2020-21,13,171314,DEF,0,0,false,87.5867,72.0000
2020-21,13,219352,MID,0,0,false,86.6070,40.4000
2020-21,13,164555,DEF,0,0,false,89.1800,54.0000
2020-21,13,444463,DEF,0,0,false,86.3433,54.0000
2020-21,13,159506,DEF,0,0,false,90.0000,54.0000
2020-21,13,198826,DEF,0,0,false,73.0647,72.0000
2020-21,13,219961,MID,0,0,false,69.9586,65.8000
2020-21,13,174874,DEF,0,0,false,80.0769,48.2000
2020-21,13,109646,DEF,0,0,false,90.0000,54.0000
2020-21,13,57328,DEF,1,1,false,66.1985,36.0000
2020-21,13,180294,FWD,0,0,false,67.2590,43.8000
2020-21,13,50175,FWD,0,0,false,57.9306,21.2000
2020-21,17,54694,MID,0,0,false,73.0074,39.4000
2020-21,17,59966,FWD,0,0,false,50.3081,79.0000
2020-21,17,80201,GKP,0,0,false,85.3888,86.2000
2020-21,17,84450,MID,0,0,false,63.8269,90.0000
2020-21,17,98745,DEF,0,0,false,57.2130,72.0000
2020-21,17,98980,GKP,0,0,false,73.3747,90.0000
2020-21,17,156074,DEF,0,0,false,66.8548,90.0000
2020-21,17,192895,DEF,0,0,false,74.3817,18.0000
2020-21,17,223340,MID,0,0,false,72.1798,72.0000
2020-21,17,114283,MID,0,0,false,88.8816,89.4000
2020-21,17,122806,MID,0,0,false,83.3732,72.0000
2020-21,17,148508,MID,6,4,false,27.7627,7.6000
2020-21,17,149484,DEF,0,0,false,71.8058,90.0000
2020-21,17,169359,DEF,0,0,false,83.2476,86.8000
2020-21,17,199798,DEF,0,0,false,63.5514,90.0000
2020-21,17,230046,MID,0,0,false,77.7210,87.4000
2020-21,17,78916,DEF,0,0,false,57.2344,57.6000
2020-21,17,83299,DEF,0,0,false,82.6079,90.0000
2020-21,17,109345,MID,0,0,false,65.3556,71.6000
2020-21,17,110735,DEF,0,0,false,80.5921,90.0000
2020-21,17,111478,DEF,0,0,false,60.0116,68.2000
2020-21,17,115382,FWD,0,0,false,62.9958,70.4000
2020-21,17,116216,MID,0,0,false,56.7248,82.2000
2020-21,17,131897,GKP,5,4,false,45.3945,0.0000
2020-21,17,198869,DEF,0,0,false,74.6742,90.0000
2020-21,17,227127,MID,0,0,false,69.1119,59.6000
2020-21,17,232792,DEF,4,4,false,26.1128,0.0000
2020-21,17,235382,MID,2,2,false,22.7913,18.0000
2020-21,17,17761,DEF,0,0,false,87.6870,108.0000
2020-21,17,41674,DEF,9,4,false,13.5712,0.0000
2020-21,17,44699,FWD,0,0,false,53.8492,47.8000
2020-21,17,51927,DEF,0,0,false,76.5603,108.0000
2020-21,17,60551,MID,0,0,false,88.3852,106.0000
2020-21,17,60689,FWD,0,0,false,80.6501,78.2000
2020-21,17,68983,DEF,0,0,false,73.1121,108.0000
2020-21,17,90517,MID,0,0,false,43.7990,70.4000
2020-21,17,98747,GKP,0,0,false,85.7738,108.0000
2020-21,17,103914,DEF,0,0,false,70.2814,9.6000
2020-21,17,172782,MID,0,0,false,70.1339,63.0000
2020-21,17,433154,MID,2,2,false,67.1350,86.0000
2020-21,17,41328,DEF,0,0,false,52.7359,72.0000
2020-21,17,85955,MID,1,1,false,37.5693,66.8000
2020-21,17,88894,MID,7,4,false,16.5575,77.2000
2020-21,17,103192,DEF,0,0,false,72.7058,0.0000
2020-21,17,116594,MID,0,0,false,74.7197,3.2000
2020-21,17,126187,MID,0,0,false,43.6112,86.0000
2020-21,17,135363,DEF,1,1,false,23.9491,10.8000
2020-21,17,165153,FWD,0,0,false,72.3494,43.4000
2020-21,17,176413,MID,0,0,false,58.6736,52.8000
2020-21,17,184341,MID,0,0,false,83.7560,71.4000
2020-21,17,225796,DEF,2,2,false,47.4943,39.4000
2020-21,17,19419,DEF,3,3,false,33.8760,54.0000
2020-21,17,40836,GKP,0,0,false,88.3852,90.0000
2020-21,17,50471,MID,0,0,false,71.9878,54.0000
2020-21,17,50472,MID,9,4,false,13.6943,27.2000
2020-21,17,55037,MID,0,0,false,82.4807,54.2000
2020-21,17,55494,DEF,0,0,false,45.3282,55.0000
2020-21,17,60252,MID,0,0,false,51.4752,55.2000
2020-21,17,66975,MID,0,0,false,67.8538,81.6000
2020-21,17,74230,DEF,2,2,false,56.3337,36.0000
2020-21,17,82403,MID,0,0,false,82.3061,65.4000
2020-21,17,86417,MID,0,0,false,53.6632,0.0000
2020-21,17,244723,DEF,0,0,false,29.7073,54.0000
2020-21,17,20467,MID,0,0,false,67.1009,45.4000
2020-21,17,59949,DEF,0,0,false,35.1486,19.0000
2020-21,17,101188,DEF,7,4,false,32.1734,72.0000
2020-21,17,106611,DEF,1,1,false,68.5624,56.0000
2020-21,17,111234,GKP,0,0,false,80.7965,54.0000
2020-21,17,164511,DEF,0,0,false,76.2859,72.0000
2020-21,17,177815,FWD,0,0,false,83.0890,53.6000
2020-21,17,194164,DEF,0,0,false,62.5886,51.8000
2020-21,17,212319,FWD,0,0,false,69.2957,54.6000
2020-21,17,76357,MID,1,1,false,33.3686,0.0000
2020-21,17,82514,DEF,9,4,false,11.5870,0.0000
2020-21,17,96994,FWD,0,0,false,72.5792,70.4000
2020-21,17,128389,FWD,0,0,false,36.6510,39.6000
2020-21,17,166324,MID,0,0,false,64.6376,74.8000
2020-21,17,203325,MID,0,0,false,83.9466,96.6000
2020-21,17,55914,DEF,3,3,false,44.5128,72.0000
2020-21,17,66588,DEF,0,0,false,89.1184,72.0000
2020-21,17,72222,MID,0,0,false,77.3581,52.2000
2020-21,17,87873,DEF,0,0,false,89.7031,72.0000
2020-21,17,105377,DEF,0,0,false,72.7551,57.6000
2020-21,17,106617,FWD,0,0,false,87.6455,65.8000
2020-21,17,221399,MID,0,0,false,77.4270,71.2000
2020-21,17,155405,MID,0,0,false,77.4110,54.0000
2020-21,17,165808,MID,1,1,false,16.8961,2.6000
2020-21,17,222694,DEF,0,0,false,48.4713,70.0000
2020-21,17,437495,GKP,0,0,false,90.0000,54.0000
2020-21,17,17745,GKP,0,0,false,90.0000,90.0000
2020-21,17,37402,DEF,4,4,false,31.3054,0.0000
2020-21,17,37642,DEF,0,0,false,80.1567,87.2000
2020-21,17,51938,MID,0,0,false,46.6907,61.4000
2020-21,17,101668,FWD,0,0,false,77.4225,35.4000
2020-21,17,166989,MID,0,0,false,80.2097,90.0000
2020-21,17,172780,MID,0,0,false,66.5811,84.2000
2020-21,17,172850,DEF,0,0,false,74.5721,51.0000
2020-21,17,201666,MID,0,0,false,68.4956,87.0000
2020-21,17,203341,MID,0,0,false,55.5668,44.2000
2020-21,17,218031,DEF,0,0,false,23.4431,37.0000
2020-21,17,220627,DEF,0,0,false,75.5861,90.0000
2020-21,17,41733,MID,0,0,false,76.5262,84.2000
2020-21,17,56979,MID,0,0,false,74.8956,72.0000
2020-21,17,60914,DEF,2,2,false,29.9894,27.0000
2020-21,17,92217,FWD,0,0,false,83.1645,60.4000
2020-21,17,97032,DEF,12,4,false,24.4745,0.0000
2020-21,17,110979,MID,0,0,false,79.4519,54.0000
2020-21,17,116535,GKP,0,0,false,77.9383,72.0000
2020-21,17,116643,MID,0,0,false,76.9537,36.0000
2020-21,17,118748,MID,0,0,false,78.0002,78.6000
2020-21,17,122798,DEF,0,0,false,88.1519,90.0000
2020-21,17,169187,DEF,0,0,false,75.1596,90.0000
2020-21,17,171287,DEF,9,4,false,22.0734,0.0000
2020-21,17,206915,MID,1,1,false,37.7676,14.0000
2020-21,17,58621,DEF,2,2,false,49.4499,41.4000
2020-21,17,59859,MID,0,0,false,62.6725,96.2000
2020-21,17,61366,MID,0,0,false,82.2000,43.6000
2020-21,17,97299,DEF,0,0,false,54.1472,90.0000
2020-21,17,102826,DEF,3,3,false,26.9035,0.0000
2020-21,17,103025,MID,0,0,false,38.1502,52.8000
2020-21,17,103955,MID,0,0,false,78.4519,69.8000
2020-21,17,121145,DEF,0,0,false,68.9721,70.4000
2020-21,17,121160,GKP,1,1,false,74.1454,108.0000
2020-21,17,126184,DEF,1,1,false,35.8553,0.0000
2020-21,17,165809,MID,0,0,false,53.5036,95.6000
2020-21,17,205651,FWD,3,3,false,41.0613,70.8000
2020-21,17,220566,MID,0,0,false,78.6538,72.2000
2020-21,17,51940,GKP,0,0,false,78.1714,108.0000
2020-21,17,62398,MID,0,0,false,37.3309,36.2000
2020-21,17,74208,MID,0,0,false,53.1919,90.0000
2020-21,17,95658,DEF,0,0,false,90.0000,108.0000
2020-21,17,101582,MID,0,0,false,58.9339,72.0000
2020-21,17,106760,DEF,0,0,false,55.3173,82.6000
2020-21,17,141746,MID,0,0,false,70.7617,107.2000
2020-21,17,148225,FWD,0,0,false,61.2603,84.4000
2020-21,17,176297,MID,0,0,false,81.3255,80.4000
2020-21,17,184667,DEF,2,2,false,62.7521,54.0000
2020-21,17,195851,MID,0,0,false,52.9595,44.4000
2020-21,17,197365,DEF,0,0,false,32.2915,36.0000
2020-21,17,214590,DEF,0,0,false,78.6838,108.0000
2020-21,17,220688,MID,1,1,false,33.6324,52.0000
2020-21,17,50232,MID,0,0,false,37.8688,90.0000
2020-21,17,56983,MID,0,0,false,50.7981,3.2000
2020-21,17,57145,DEF,0,0,false,76.2859,15.2000
2020-21,17,58845,DEF,0,0,false,64.3349,60.8000
2020-21,17,59735,GKP,0,0,false,90.0000,108.0000
2020-21,17,101148,DEF,7,4,false,24.9055,64.6000
2020-21,17,109528,DEF,6,4,false,18.7537,47.2000
2020-21,17,119471,DEF,0,0,false,51.3514,90.0000
2020-21,17,151119,DEF,0,0,false,43.1809,16.6000
2020-21,17,153127,MID,1,1,false,55.8204,90.0000
2020-21,17,170137,MID,7,4,false,23.1942,19.0000
2020-21,17,180974,FWD,0,0,false,69.7413,18.0000
2020-21,17,27436,FWD,0,0,false,60.8498,75.4000
2020-21,17,40386,DEF,0,0,false,86.5522,76.0000
2020-21,17,47247,MID,0,0,false,55.7572,90.0000
2020-21,17,63426,DEF,0,0,false,79.0306,18.0000
2020-21,17,82691,DEF,1,1,false,78.3213,44.6000
2020-21,17,83427,DEF,1,1,false,34.4864,0.0000
2020-21,17,108416,DEF,0,0,false,86.8123,72.0000
2020-21,17,153723,MID,3,3,false,31.7272,90.0000
2020-21,17,167878,MID,0,0,false,41.3433,18.0000
2020-21,17,169432,FWD,2,2,false,37.3902,11.4000
2020-21,17,207189,MID,4,4,false,32.7418,0.0000
2020-21,17,40146,DEF,0,0,false,83.2146,54.0000
2020-21,17,58376,GKP,1,1,false,72.9385,72.0000
2020-21,17,78056,MID,1,1,false,60.0182,17.6000
2020-21,17,84939,FWD,0,0,false,61.3101,46.4000
2020-21,17,88900,DEF,0,0,false,49.5019,72.0000
2020-21,17,91047,MID,0,0,false,59.8977,72.0000
2020-21,17,93100,DEF,3,3,false,47.5024,0.0000
2020-21,17,101178,MID,0,0,false,90.0000,72.0000
2020-21,17,153366,MID,0,0,false,51.1798,88.6000
2020-21,17,158534,DEF,0,0,false,75.1914,18.0000
2020-21,17,171771,DEF,0,0,false,86.4317,71.0000
2020-21,17,200439,FWD,1,1,false,59.2081,55.2000
2020-21,17,37915,GKP,0,0,false,80.3589,90.0000
2020-21,17,45268,MID,0,0,false,62.1911,54.0000
2020-21,17,55605,DEF,0,0,false,69.5519,36.0000
2020-21,17,78830,FWD,0,0,false,84.3409,45.0000
2020-21,17,80226,DEF,2,2,false,49.6999,63.0000
2020-21,17,85971,MID,0,0,false,81.9007,90.0000
2020-21,17,93264,DEF,0,0,false,75.8599,72.0000
2020-21,17,132015,MID,0,0,false,85.9928,90.0000
2020-21,17,157668,MID,0,0,false,39.6710,23.8000
2020-21,17,173904,DEF,1,1,false,29.4975,27.2000
2020-21,17,194252,MID,0,0,false,45.4410,64.8000
2020-21,17,42427,DEF,2,2,false,31.9139,72.0000
2020-21,17,49944,MID,3,3,false,23.4319,86.2000
2020-21,17,59940,DEF,0,0,false,25.8152,81.0000
2020-21,17,61600,MID,0,0,false,79.6951,54.0000
2020-21,17,101982,GKP,0,0,false,90.0000,72.0000
2020-21,17,108053,DEF,7,4,false,20.3823,18.0000
2020-21,17,146426,DEF,0,0,false,88.1108,90.0000
2020-21,17,176420,DEF,0,0,false,88.1805,41.6000
2020-21,17,197937,MID,1,1,false,33.4478,45.8000
2020-21,17,216616,DEF,0,0,false,70.1709,76.6000
2020-21,17,37096,GKP,1,1,false,70.5282,90.0000
2020-21,17,40669,DEF,0,0,false,85.4443,90.0000
2020-21,17,55459,DEF,0,0,false,85.8553,90.0000
2020-21,17,57531,FWD,0,0,false,23.7444,84.6000
2020-21,17,81012,DEF,1,1,false,25.4135,20.6000
2020-21,17,105717,DEF,6,4,false,25.0957,0.0000
2020-21,17,166640,DEF,2,2,false,47.6423,0.0000
2020-21,17,178186,MID,0,0,false,57.2761,66.0000
2020-21,17,179830,MID,0,0,false,60.3001,0.0000
2020-21,17,204480,MID,0,0,false,90.0000,90.0000
2020-21,17,215439,MID,0,0,false,75.7596,90.0000
2020-21,17,217593,MID,0,0,false,64.9510,55.0000
2020-21,17,19624,MID,0,0,false,74.2677,66.2000
2020-21,17,38533,GKP,0,0,false,90.0000,90.0000
2020-21,17,87835,DEF,0,0,false,50.3822,18.0000
2020-21,17,90585,DEF,4,4,false,39.7756,72.0000
2020-21,17,94147,DEF,0,0,false,87.0803,84.6000
2020-21,17,102057,FWD,7,4,false,34.4171,0.0000
2020-21,17,107613,DEF,0,0,false,70.2276,36.0000
2020-21,17,151589,MID,4,4,false,44.2261,75.2000
2020-21,17,159533,MID,0,0,false,69.3052,59.2000
2020-21,17,171317,MID,0,0,false,75.4699,62.4000
2020-21,17,200600,MID,1,1,false,48.1007,39.8000
2020-21,17,214048,DEF,0,0,false,33.5649,54.0000
2020-21,17,247632,MID,0,0,false,68.5782,90.0000
2020-21,17,47431,MID,0,0,false,45.4643,14.8000
2020-21,17,180135,MID,0,0,false,51.2778,18.0000
2020-21,17,210407,MID,0,0,false,41.9068,88.2000
2020-21,17,225321,GKP,0,0,false,89.4617,90.0000
2020-21,17,169528,DEF,0,0,false,85.0731,62.6000
2020-21,17,83314,MID,4,4,false,30.6167,86.8000
2020-21,17,19188,DEF,2,2,false,35.0347,36.0000
2020-21,17,232413,MID,0,0,false,59.2367,90.0000
2020-21,17,51090,DEF,0,0,false,69.2883,79.0000
2020-21,17,193645,DEF,6,4,false,23.7240,0.0000
2020-21,17,226597,DEF,4,4,false,38.7329,9.0000
2020-21,17,199796,DEF,0,0,false,80.7398,90.0000
2020-21,17,114243,MID,0,0,false,47.1215,18.0000
2020-21,17,166477,DEF,0,0,false,40.8201,61.2000
2020-21,17,182539,MID,0,0,false,50.8940,13.6000
2020-21,17,119765,MID,3,3,false,42.6160,0.0000
2020-21,17,75115,FWD,0,0,false,74.5162,108.0000
2020-21,17,60025,MID,0,0,false,33.4412,51.8000
2020-21,17,199598,DEF,0,0,false,66.7982,90.0000
2020-21,17,155197,DEF,6,4,false,16.8734,9.2000
2020-21,17,121599,MID,0,0,false,86.6081,54.0000
2020-21,17,194799,DEF,1,1,false,44.9770,90.0000
2020-21,17,178301,FWD,0,0,false,90.0000,90.0000
2020-21,17,84182,GKP,0,0,false,88.6327,108.0000
2020-21,17,86881,MID,1,1,false,36.7967,33.4000
2020-21,17,153256,MID,1,1,false,53.3160,7.0000
2020-21,17,41135,DEF,0,0,false,45.3362,0.0000
2020-21,17,199249,DEF,1,1,false,55.4270,36.0000
2020-21,17,232787,MID,0,0,false,86.2118,39.2000
2020-21,17,200402,DEF,0,0,false,76.4838,90.0000
2020-21,17,228286,GKP,0,0,false,86.6991,90.0000
2020-21,17,171314,DEF,0,0,false,88.7229,108.0000
2020-21,17,219352,MID,0,0,false,87.5609,94.6000
2020-21,17,164555,DEF,0,0,false,76.4212,90.0000
2020-21,17,444463,DEF,0,0,false,75.1404,62.0000
2020-21,17,159506,DEF,0,0,false,90.0000,102.8000
2020-21,17,448514,DEF,0,0,false,48.4061,32.2000
2020-21,17,198826,DEF,0,0,false,79.1066,54.0000
2020-21,17,152590,DEF,1,1,false,31.9446,16.2000
2020-21,17,219961,MID,0,0,false,77.0212,66.6000
2020-21,17,174874,DEF,0,0,false,78.9335,108.0000
2020-21,17,109646,DEF,0,0,false,90.0000,108.0000
2020-21,17,57328,DEF,1,1,false,52.1812,34.8000
2020-21,17,180294,FWD,1,1,false,56.9986,30.2000
2020-21,17,50175,FWD,2,2,false,38.8530,0.0000
2020-21,17,215059,GKP,0,0,false,64.2404,90.0000
2020-21,21,41270,DEF,0,0,false,59.1488,47.0000
2020-21,21,54694,MID,2,2,false,57.7999,49.4000
2020-21,21,59966,FWD,0,0,false,65.8951,40.4000
2020-21,21,80201,GKP,0,0,false,86.0982,68.2000
2020-21,21,84450,MID,0,0,false,75.0063,90.0000
2020-21,21,98745,DEF,0,0,false,60.3565,72.0000
2020-21,21,98980,GKP,0,0,false,76.2140,108.0000
2020-21,21,156074,DEF,0,0,false,72.4953,52.4000
2020-21,21,192895,DEF,2,2,false,48.2145,36.0000
2020-21,21,209289,MID,0,0,false,46.6929,59.8000
2020-21,21,223340,MID,1,1,false,65.6800,72.0000
2020-21,21,114283,MID,0,0,false,88.7692,54.0000
2020-21,21,122806,MID,0,0,false,75.8607,108.0000
2020-21,21,148508,MID,1,1,false,19.3109,18.8000
2020-21,21,149484,DEF,0,0,false,80.1250,108.0000
2020-21,21,169359,DEF,0,0,false,82.7696,108.0000
2020-21,21,199798,DEF,0,0,false,74.2693,108.0000
2020-21,21,230046,MID,0,0,false,82.0900,49.8000
2020-21,21,78916,DEF,0,0,false,52.7555,90.0000
2020-21,21,83299,DEF,0,0,false,85.8573,90.0000
2020-21,21,109345,MID,0,0,false,67.5256,13.2000
2020-21,21,110735,DEF,0,0,false,83.6973,32.8000
2020-21,21,111478,DEF,0,0,false,72.3059,72.0000
2020-21,21,115382,FWD,0,0,false,67.0881,80.4000
2020-21,21,116216,MID,0,0,false,66.5637,76.8000
2020-21,21,131897,GKP,9,4,false,29.9902,18.0000
2020-21,21,198869,DEF,0,0,false,82.5439,88.6000
2020-21,21,227127,MID,0,0,false,62.1537,90.0000
2020-21,21,232792,DEF,8,4,false,14.5289,0.0000
2020-21,21,235382,MID,6,4,false,13.9747,39.2000
2020-21,21,17761,DEF,0,0,false,89.0607,126.0000
2020-21,21,39487,DEF,0,0,false,59.9910,53.2000
2020-21,21,41674,DEF,13,4,false,6.9906,19.2000
2020-21,21,44699,FWD,2,2,false,45.8470,54.0000
2020-21,21,51927,DEF,0,0,false,83.1207,106.6000
2020-21,21,60551,MID,0,0,false,88.6336,124.0000
2020-21,21,60689,FWD,0,0,false,77.3301,21.4000
2020-21,21,68983,DEF,0,0,false,78.1674,126.0000
2020-21,21,90517,MID,0,0,false,53.7970,8.6000
2020-21,21,98747,GKP,0,0,false,88.2837,126.0000
2020-21,21,103914,DEF,2,2,false,38.0130,72.0000
2020-21,21,172782,MID,1,1,false,58.6494,59.0000
2020-21,21,433154,MID,0,0,false,71.4606,126.0000
2020-21,21,41328,DEF,0,0,false,62.7491,108.0000
2020-21,21,85955,MID,0,0,false,51.0239,74.8000
2020-21,21,88894,MID,0,0,false,45.3495,63.4000
2020-21,21,91651,MID,0,0,false,64.5023,85.4000
2020-21,21,102380,DEF,0,0,false,52.9810,108.0000
2020-21,21,103192,DEF,3,3,false,41.1649,18.0000
2020-21,21,116594,MID,3,3,false,40.8991,64.2000
2020-21,21,124183,MID,1,1,false,34.3175,31.2000
2020-21,21,126187,MID,0,0,false,55.1353,116.6000
2020-21,21,135363,DEF,4,4,false,15.5908,82.8000
2020-21,21,165153,FWD,0,0,false,53.2012,89.2000
2020-21,21,176413,MID,0,0,false,56.7113,14.8000
2020-21,21,184341,MID,0,0,false,75.3695,101.8000
2020-21,21,225796,DEF,0,0,false,37.2982,83.4000
2020-21,21,19419,DEF,1,1,false,39.9893,90.0000
2020-21,21,40836,GKP,0,0,false,88.6336,108.0000
2020-21,21,49413,DEF,2,2,false,35.4597,0.0000
2020-21,21,50471,MID,1,1,false,68.2983,0.0000
2020-21,21,55037,MID,0,0,false,75.9681,72.2000
2020-21,21,55494,DEF,0,0,false,53.9655,54.0000
2020-21,21,60252,MID,0,0,false,51.7758,75.0000
2020-21,21,66975,MID,0,0,false,72.6782,108.0000
2020-21,21,74230,DEF,0,0,false,45.5870,81.0000
2020-21,21,82403,MID,0,0,false,77.4040,11.4000
2020-21,21,86417,MID,4,4,false,29.3688,1.2000
2020-21,21,244723,DEF,1,1,false,40.9458,36.0000
2020-21,21,20467,MID,0,0,false,67.5927,0.0000
2020-21,21,101188,DEF,0,0,false,58.3198,126.0000
2020-21,21,106611,DEF,0,0,false,76.9174,98.8000
2020-21,21,111234,GKP,0,0,false,85.0730,72.0000
2020-21,21,164511,DEF,0,0,false,80.5410,21.4000
2020-21,21,177815,FWD,0,0,false,75.8853,77.6000
2020-21,21,194164,DEF,1,1,false,56.7257,126.0000
2020-21,21,212319,FWD,0,0,false,70.9546,122.8000
2020-21,21,76357,MID,5,4,false,11.6205,0.0000
2020-21,21,82514,DEF,13,4,false,4.0351,0.0000
2020-21,21,96994,FWD,0,0,false,68.9847,64.6000
2020-21,21,166324,MID,0,0,false,62.9356,69.2000
2020-21,21,203325,MID,0,0,false,86.4554,55.2000
2020-21,21,55914,DEF,0,0,false,65.4887,108.0000
2020-21,21,66588,DEF,0,0,false,89.5249,108.0000
2020-21,21,72222,MID,0,0,false,70.8648,86.2000
2020-21,21,87873,DEF,0,0,false,89.8400,108.0000
2020-21,21,105377,DEF,0,0,false,72.3095,59.2000
2020-21,21,106617,FWD,0,0,false,84.0135,108.0000
2020-21,21,221399,MID,0,0,false,83.2249,74.4000
2020-21,21,155405,MID,0,0,false,71.6988,35.4000
2020-21,21,222694,DEF,0,0,false,66.1000,100.4000
2020-21,21,437495,GKP,0,0,false,78.4825,108.0000
2020-21,21,17745,GKP,0,0,false,90.0000,108.0000
2020-21,21,37402,DEF,7,4,false,17.2292,0.0000
2020-21,21,37642,DEF,0,0,false,83.4845,85.6000
2020-21,21,51938,MID,0,0,false,53.4366,39.8000
2020-21,21,101668,FWD,2,2,false,61.1689,77.8000
2020-21,21,166989,MID,0,0,false,83.8730,106.6000
2020-21,21,168580,MID,0,0,false,45.2186,27.0000
2020-21,21,172780,MID,0,0,false,73.9975,66.6000
2020-21,21,172850,DEF,1,1,false,66.8286,48.2000
2020-21,21,201666,MID,0,0,false,76.4721,79.0000
2020-21,21,203341,MID,1,1,false,54.2494,72.0000
2020-21,21,220627,DEF,0,0,false,77.8036,36.0000
2020-21,21,41733,MID,0,0,false,82.0786,101.8000
2020-21,21,56979,MID,0,0,false,71.7505,59.8000
2020-21,21,60914,DEF,1,1,false,29.5842,0.0000
2020-21,21,92217,FWD,0,0,false,70.5336,105.6000
2020-21,21,97032,DEF,15,4,false,19.3150,0.0000
2020-21,21,110979,MID,1,1,false,71.6695,90.0000
2020-21,21,116535,GKP,0,0,false,82.1580,72.0000
