season,gw,code,status,chance
2023-24,3,200641,a,100
2023-24,3,200785,i,0
2023-24,3,201658,i,0
2023-24,3,202993,i,0
2023-24,3,204716,d,50
2023-24,3,204822,i,0
2023-24,3,205651,a,100
2023-24,3,206915,i,0
2023-24,3,207283,a,100
2023-24,3,207722,u,0
2023-24,3,210156,a,100
2023-24,3,210494,s,0
2023-24,3,213198,i,0
2023-24,3,213345,u,0
2023-24,3,213999,a,100
2023-24,3,214225,u,0
2023-24,3,216208,u,0
2023-24,3,217331,u,0
2023-24,3,218997,u,0
2023-24,3,220037,u,0
2023-24,3,220307,a,100
2023-24,3,220585,u,0
2023-24,3,220598,i,0
2023-24,3,221399,i,0
2023-24,3,221403,u,0
2023-24,3,221632,a,100
2023-24,3,221820,a,100
2023-24,3,222690,i,0
2023-24,3,223723,s,0
2023-24,3,225796,i,0
2023-24,3,226182,d,25
2023-24,3,226473,u,0
2023-24,3,229600,u,0
2023-24,3,232223,a,100
2023-24,3,232477,u,0
2023-24,3,232653,i,0
2023-24,3,232937,u,0
2023-24,3,232977,u,0
2023-24,3,233425,u,0
2023-24,3,233963,i,0
2023-24,3,235530,a,100
2023-24,3,240514,u,0
2023-24,3,242500,u,0
2023-24,3,242880,i,0
2023-24,3,243016,a,100
2023-24,3,244085,u,0
2023-24,3,244723,a,100
2023-24,3,245830,u,0
2023-24,3,245923,u,0
2023-24,3,248164,u,0
2023-24,3,248857,a,100
2023-24,3,424001,a,100
2023-24,3,428580,a,100
2023-24,3,430871,a,100
2023-24,3,432160,i,0
2023-24,3,433154,i,0
2023-24,3,434662,u,0
2023-24,3,436234,i,0
2023-24,3,437476,u,0
2023-24,3,437730,a,100
2023-24,3,438464,a,100
2023-24,3,440323,i,0
2023-24,3,440993,u,0
2023-24,3,441024,u,0
2023-24,3,441192,u,0
2023-24,3,441271,u,0
2023-24,3,442229,u,0
2023-24,3,443211,i,0
2023-24,3,443661,i,0
2023-24,3,444463,i,0
2023-24,3,444765,u,0
2023-24,3,445122,i,0
2023-24,3,446008,a,100
2023-24,3,450434,u,0
2023-24,3,450535,d,25
2023-24,3,450541,u,0
2023-24,3,453537,u,0
2023-24,3,461102,u,0
2023-24,3,461682,u,0
2023-24,3,463210,u,0
2023-24,3,465351,s,0
2023-24,3,465920,i,0
2023-24,3,471798,u,0
2023-24,3,474120,i,0
2023-24,3,476344,a,100
2023-24,3,476938,d,25
2023-24,3,478912,i,0
2023-24,3,479683,u,0
2023-24,3,481405,u,0
2023-24,3,482769,u,0
2023-24,3,483391,u,0
2023-24,3,484658,u,0
2023-24,3,490094,i,0
2023-24,3,490180,u,0
2023-24,3,493250,i,0
2023-24,3,497894,i,0
2023-24,3,503139,i,0
2023-24,3,503300,u,0
2023-24,3,504198,d,25
2023-24,3,509416,u,0
2023-24,3,510363,u,0
2023-24,3,511783,s,0
2023-24,3,512462,u,0
2023-24,3,514356,i,0
2023-24,3,516895,i,0
2023-24,3,518620,u,0
2023-24,3,520295,u,0
2023-24,3,523700,d,25
2023-24,3,530873,u,0
2023-24,3,533463,i,0
2023-24,3,536694,i,0
2023-24,3,564510,u,0
2023-24,3,591357,u,0
2023-24,4,17761,a,100
2023-24,4,20066,d,75
2023-24,4,21205,i,0
2023-24,4,39155,a,100
2023-24,4,40383,a,100
2023-24,4,41328,u,0
2023-24,4,47247,i,0
2023-24,4,47431,d,75
2023-24,4,49083,u,0
2023-24,4,50175,i,0
2023-24,4,51927,a,100
2023-24,4,54469,d,25
2023-24,4,54694,u,0
2023-24,4,56917,u,0
2023-24,4,56979,u,0
2023-24,4,59735,u,0
2023-24,4,59949,i,0
2023-24,4,61366,i,0
2023-24,4,61558,i,0
2023-24,4,66749,u,0
2023-24,4,76357,d,75
2023-24,4,78830,u,0
2023-24,4,79934,a,100
2023-24,4,81012,i,0
2023-24,4,82514,a,100
2023-24,4,82691,a,100
2023-24,4,84450,u,0
2023-24,4,84583,i,0
2023-24,4,85955,a,100
2023-24,4,90105,u,0
2023-24,4,90152,i,0
2023-24,4,95658,a,100
2023-24,4,96784,i,0
2023-24,4,97032,s,0
2023-24,4,97299,d,75
2023-24,4,98980,d,75
2023-24,4,101582,u,0
2023-24,4,103025,u,0
2023-24,4,106468,d,25
2023-24,4,106760,i,0
2023-24,4,108411,i,0
2023-24,4,108413,d,75
2023-24,4,108823,i,0
2023-24,4,109528,d,75
2023-24,4,109745,u,0
2023-24,4,110504,a,100
2023-24,4,110735,a,100
2023-24,4,111773,i,0
2023-24,4,115918,u,0
2023-24,4,116404,a,100
2023-24,4,116643,u,0
2023-24,4,118335,u,0
2023-24,4,119471,a,100
2023-24,4,120202,u,0
2023-24,4,122074,i,0
2023-24,4,122775,u,0
2023-24,4,124183,u,0
2023-24,4,126184,a,100
2023-24,4,128389,u,0
2023-24,4,133845,i,0
2023-24,4,140200,d,75
2023-24,4,144485,s,0
2023-24,4,146941,u,0
2023-24,4,148225,a,100
2023-24,4,149484,i,0
2023-24,4,151589,a,100
2023-24,4,152590,u,0
2023-24,4,153133,i,0
2023-24,4,153256,i,0
2023-24,4,153366,d,75
2023-24,4,154296,a,100
2023-24,4,155197,i,0
2023-24,4,155408,a,100
2023-24,4,156658,a,100
2023-24,4,156687,u,0
2023-24,4,156689,a,100
2023-24,4,158499,a,100
2023-24,4,159506,a,100
2023-24,4,165809,a,100
2023-24,4,166324,u,0
2023-24,4,167878,i,0
2023-24,4,168035,u,0
2023-24,4,168281,d,25
2023-24,4,169187,a,100
2023-24,4,169432,a,100
2023-24,4,170137,u,0
2023-24,4,172649,a,100
2023-24,4,172780,a,100
2023-24,4,173399,u,0
2023-24,4,173807,d,50
2023-24,4,174595,u,0
2023-24,4,174932,u,0
2023-24,4,175941,i,0
2023-24,4,176413,u,0
2023-24,4,177815,d,50
2023-24,4,179519,i,0
2023-24,4,180151,u,0
2023-24,4,180736,i,0
2023-24,4,180974,d,50
2023-24,4,181284,u,0
2023-24,4,183656,i,0
2023-24,4,184341,i,0
2023-24,4,184349,i,0
2023-24,4,184754,d,75
2023-24,4,185253,u,0
2023-24,4,192895,u,0
2023-24,4,194010,a,100
2023-24,4,194164,u,0
2023-24,4,194799,u,0
2023-24,4,195473,i,0
2023-24,4,195546,i,0
2023-24,4,195899,u,0
2023-24,4,197464,u,0
2023-24,4,199056,i,0
2023-24,4,199170,a,100
2023-24,4,199598,u,0
2023-24,4,200089,i,0
2023-24,4,200641,a,100
2023-24,4,200785,i,0
2023-24,4,200826,i,0
2023-24,4,201658,d,25
2023-24,4,202993,i,0
2023-24,4,204716,i,0
2023-24,4,204822,u,0
2023-24,4,205651,a,100
2023-24,4,206915,a,100
2023-24,4,207283,a,100
2023-24,4,207722,u,0
2023-24,4,208912,a,100
2023-24,4,209035,u,0
2023-24,4,210156,a,100
2023-24,4,210494,a,100
2023-24,4,211975,d,75
2023-24,4,212314,i,0
2023-24,4,212319,a,100
2023-24,4,213198,i,0
2023-24,4,213345,u,0
2023-24,4,213999,a,100
2023-24,4,214225,u,0
2023-24,4,215439,i,0
2023-24,4,216208,u,0
2023-24,4,217331,u,0
2023-24,4,218997,u,0
2023-24,4,220037,u,0
2023-24,4,220237,d,25
2023-24,4,220307,a,100
2023-24,4,220585,u,0
2023-24,4,220598,i,0
2023-24,4,221399,i,0
2023-24,4,221403,u,0
2023-24,4,221632,a,100
2023-24,4,221820,a,100
2023-24,4,222690,i,0
2023-24,4,223723,a,100
2023-24,4,224967,d,25
2023-24,4,225796,i,0
2023-24,4,226182,a,100
2023-24,4,226473,u,0
2023-24,4,229600,u,0
2023-24,4,232223,u,0
2023-24,4,232477,u,0
2023-24,4,232653,i,0
2023-24,4,232859,u,0
2023-24,4,232892,a,100
2023-24,4,232937,u,0
2023-24,4,232977,u,0
2023-24,4,233425,u,0
2023-24,4,233963,i,0
2023-24,4,235530,a,100
2023-24,4,240299,d,25
2023-24,4,240514,u,0
2023-24,4,241231,i,0
2023-24,4,242500,u,0
2023-24,4,242880,i,0
2023-24,4,242885,u,0
2023-24,4,243016,a,100
2023-24,4,243345,u,0
2023-24,4,243532,u,0
2023-24,4,244085,u,0
2023-24,4,244723,a,100
2023-24,4,245830,u,0
2023-24,4,245923,u,0
2023-24,4,248164,u,0
2023-24,4,248857,a,100
2023-24,4,250735,i,0
2023-24,4,422303,u,0
2023-24,4,424001,a,100
2023-24,4,428580,a,100
2023-24,4,430871,a,100
2023-24,4,431960,a,100
2023-24,4,432160,i,0
2023-24,4,433154,d,50
2023-24,4,434662,u,0
2023-24,4,436234,i,0
2023-24,4,437476,u,0
2023-24,4,437730,a,100
2023-24,4,438464,a,100
2023-24,4,440089,d,75
2023-24,4,440323,i,0
2023-24,4,440993,u,0
2023-24,4,441024,u,0
2023-24,4,441192,u,0
2023-24,4,441271,u,0
2023-24,4,441455,d,75
2023-24,4,442229,u,0
2023-24,4,443211,i,0
2023-24,4,443661,i,0
2023-24,4,444463,i,0
2023-24,4,444765,u,0
2023-24,4,445122,i,0
2023-24,4,446008,a,100
2023-24,4,447715,d,75
2023-24,4,450434,u,0
2023-24,4,450535,d,25
2023-24,4,450541,u,0
2023-24,4,453537,u,0
2023-24,4,461102,u,0
2023-24,4,461382,u,0
2023-24,4,461682,u,0
2023-24,4,463210,u,0
2023-24,4,463981,u,0
2023-24,4,465351,a,100
2023-24,4,465920,a,100
2023-24,4,471798,u,0
2023-24,4,474120,i,0
2023-24,4,476344,a,100
2023-24,4,476938,a,100
2023-24,4,478912,i,0
2023-24,4,478969,i,0
2023-24,4,479683,u,0
2023-24,4,481405,u,0
2023-24,4,482769,u,0
2023-24,4,483391,u,0
2023-24,4,484658,u,0
2023-24,4,490094,i,0
2023-24,4,490145,u,0
2023-24,4,490146,u,0
2023-24,4,490180,u,0
2023-24,4,493250,i,0
2023-24,4,497894,a,100
2023-24,4,503139,i,0
2023-24,4,503300,u,0
2023-24,4,504198,a,100
2023-24,4,509416,u,0
2023-24,4,510363,u,0
2023-24,4,511783,s,0
2023-24,4,512462,u,0
2023-24,4,513046,d,25
2023-24,4,514356,i,0
2023-24,4,516895,i,0
2023-24,4,518620,u,0
2023-24,4,520295,u,0
2023-24,4,523700,d,25
2023-24,4,530873,u,0
2023-24,4,532605,n,0
2023-24,4,533463,i,0
2023-24,4,536694,i,0
2023-24,4,564510,u,0
2023-24,4,591357,u,0
2023-24,5,17761,a,100
2023-24,5,20066,a,100
2023-24,5,21205,i,0
2023-24,5,39155,a,100
2023-24,5,40383,a,100
2023-24,5,40836,u,0
2023-24,5,41328,u,0
2023-24,5,47247,i,0
2023-24,5,47431,a,100
2023-24,5,49083,u,0
2023-24,5,49413,i,0
2023-24,5,50175,d,75
2023-24,5,51927,a,100
2023-24,5,54469,a,100
2023-24,5,54694,u,0
2023-24,5,56917,u,0
2023-24,5,56979,u,0
2023-24,5,59735,u,0
2023-24,5,59949,i,0
2023-24,5,61366,i,0
2023-24,5,61558,i,0
2023-24,5,66749,u,0
2023-24,5,76357,d,75
2023-24,5,78830,u,0
2023-24,5,79934,a,100
2023-24,5,80226,d,75
2023-24,5,81012,i,0
2023-24,5,82514,a,100
2023-24,5,82691,d,50
2023-24,5,83314,u,0
2023-24,5,83543,u,0
2023-24,5,84450,u,0
2023-24,5,84583,u,0
2023-24,5,85955,a,100
2023-24,5,89076,u,0
2023-24,5,90105,u,0
2023-24,5,90152,i,0
2023-24,5,91651,i,0
2023-24,5,95658,a,100
2023-24,5,96784,i,0
2023-24,5,97032,s,0
2023-24,5,97299,i,0
2023-24,5,98980,a,100
2023-24,5,101582,u,0
2023-24,5,103025,u,0
2023-24,5,106468,a,100
2023-24,5,106760,i,0
2023-24,5,108411,i,0
2023-24,5,108413,a,100
2023-24,5,108416,d,50
2023-24,5,108796,a,100
2023-24,5,108823,i,0
2023-24,5,109434,u,0
2023-24,5,109528,a,100
2023-24,5,109646,i,0
2023-24,5,109745,u,0
2023-24,5,110504,i,0
2023-24,5,110735,a,100
2023-24,5,111773,i,0
2023-24,5,113534,u,0
2023-24,5,114283,i,0
2023-24,5,115918,u,0
2023-24,5,116404,a,100
2023-24,5,116643,u,0
2023-24,5,118335,u,0
2023-24,5,119471,a,100
2023-24,5,120202,u,0
2023-24,5,120721,u,0
2023-24,5,121145,u,0
2023-24,5,122074,i,0
2023-24,5,122775,u,0
2023-24,5,124183,u,0
2023-24,5,126184,a,100
2023-24,5,128309,u,0
2023-24,5,128389,u,0
2023-24,5,133845,i,0
2023-24,5,140200,a,100
2023-24,5,144485,s,0
2023-24,5,146941,u,0
2023-24,5,148225,a,100
2023-24,5,149484,i,0
2023-24,5,151589,a,100
2023-24,5,152551,d,25
2023-24,5,152590,u,0
2023-24,5,153127,u,0
2023-24,5,153133,a,100
2023-24,5,153256,i,0
2023-24,5,153366,a,100
2023-24,5,154296,a,100
2023-24,5,155197,i,0
2023-24,5,155408,a,100
2023-24,5,156658,a,100
2023-24,5,156687,u,0
2023-24,5,156689,a,100
2023-24,5,158499,a,100
2023-24,5,159506,a,100
2023-24,5,160987,u,0
2023-24,5,165152,u,0
2023-24,5,165659,i,0
2023-24,5,165809,a,100
2023-24,5,166324,u,0
2023-24,5,167199,i,0
2023-24,5,167878,i,0
2023-24,5,168035,u,0
2023-24,5,168281,a,100
2023-24,5,169187,i,0
2023-24,5,169432,a,100
2023-24,5,170137,u,0
2023-24,5,172632,u,0
2023-24,5,172649,a,100
2023-24,5,172780,a,100
2023-24,5,172912,i,0
2023-24,5,173399,u,0
2023-24,5,173807,d,75
2023-24,5,173904,u,0
2023-24,5,174595,u,0
2023-24,5,174932,u,0
2023-24,5,175941,i,0
2023-24,5,176413,u,0
2023-24,5,177815,a,100
2023-24,5,179519,a,100
2023-24,5,180151,u,0
2023-24,5,180736,i,0
2023-24,5,180974,a,100
2023-24,5,181284,u,0
2023-24,5,183656,i,0
2023-24,5,184341,i,0
2023-24,5,184349,i,0
2023-24,5,184754,a,100
2023-24,5,185253,u,0
2023-24,5,192895,u,0
2023-24,5,193195,u,0
2023-24,5,194010,a,100
2023-24,5,194164,u,0
2023-24,5,194799,u,0
2023-24,5,195473,i,0
2023-24,5,195546,i,0
2023-24,5,195735,u,0
2023-24,5,195899,u,0
2023-24,5,197365,u,0
2023-24,5,197464,u,0
2023-24,5,199056,i,0
2023-24,5,199170,a,100
2023-24,5,199584,u,0
2023-24,5,199598,u,0
2023-24,5,200089,i,0
2023-24,5,200600,u,0
2023-24,5,200641,a,100
2023-24,5,200785,i,0
2023-24,5,200826,i,0
2023-24,5,201440,u,0
2023-24,5,201658,a,100
2023-24,5,202993,i,0
2023-24,5,204676,u,0
2023-24,5,204716,d,75
2023-24,5,204822,u,0
2023-24,5,205651,a,100
2023-24,5,206915,a,100
2023-24,5,207283,a,100
2023-24,5,207722,u,0
2023-24,5,208912,a,100
2023-24,5,209035,u,0
2023-24,5,209036,d,25
2023-24,5,209243,n,0
2023-24,5,210156,a,100
2023-24,5,210494,a,100
2023-24,5,211975,a,100
2023-24,5,212314,i,0
2023-24,5,212319,a,100
2023-24,5,213198,i,0
2023-24,5,213345,u,0
2023-24,5,213999,a,100
2023-24,5,214225,u,0
2023-24,5,215379,d,75
2023-24,5,215439,a,100
2023-24,5,216208,u,0
2023-24,5,217331,u,0
2023-24,5,218997,u,0
2023-24,5,220037,u,0
2023-24,5,220237,d,75
2023-24,5,220307,a,100
2023-24,5,220394,a,100
2023-24,5,220585,u,0
2023-24,5,220598,i,0
2023-24,5,221239,u,0
2023-24,5,221399,i,0
2023-24,5,221403,u,0
2023-24,5,221632,a,100
2023-24,5,221820,a,100
2023-24,5,222690,i,0
2023-24,5,223333,u,0
2023-24,5,223723,a,100
2023-24,5,224967,a,100
2023-24,5,225796,i,0
2023-24,5,226182,a,100
2023-24,5,226473,u,0
2023-24,5,228044,u,0
2023-24,5,229600,u,0
2023-24,5,231372,u,0
2023-24,5,232223,u,0
2023-24,5,232477,u,0
2023-24,5,232653,i,0
2023-24,5,232859,u,0
2023-24,5,232892,a,100
2023-24,5,232937,u,0
2023-24,5,232977,u,0
2023-24,5,233425,u,0
2023-24,5,233821,a,100
2023-24,5,233963,a,100
2023-24,5,235382,u,0
2023-24,5,235530,a,100
2023-24,5,240299,i,0
2023-24,5,240514,u,0
2023-24,5,241231,a,100
2023-24,5,242500,u,0
2023-24,5,242880,i,0
2023-24,5,242885,u,0
2023-24,5,243016,a,100
2023-24,5,243345,u,0
2023-24,5,243532,u,0
2023-24,5,244085,u,0
2023-24,5,244262,a,100
2023-24,5,244723,a,100
2023-24,5,244930,u,0
2023-24,5,245830,u,0
2023-24,5,245923,u,0
2023-24,5,248164,u,0
2023-24,5,248857,a,100
2023-24,5,250735,i,0
2023-24,5,422303,u,0
2023-24,5,424001,a,100
2023-24,5,428580,a,100
2023-24,5,430871,a,100
2023-24,5,431960,u,0
2023-24,5,432160,i,0
2023-24,5,432422,d,50
2023-24,5,433154,a,100
2023-24,5,434662,u,0
2023-24,5,436234,i,0
2023-24,5,437476,u,0
2023-24,5,437730,a,100
2023-24,5,438464,a,100
2023-24,5,440089,d,50
2023-24,5,440323,i,0
2023-24,5,440993,u,0
2023-24,5,441024,u,0
2023-24,5,441192,u,0
2023-24,5,441271,u,0
2023-24,5,441455,a,100
2023-24,5,442229,u,0
2023-24,5,443211,i,0
2023-24,5,443661,i,0
2023-24,5,444180,u,0
2023-24,5,444463,i,0
2023-24,5,444765,u,0
2023-24,5,445122,i,0
2023-24,5,446008,a,100
2023-24,5,447715,a,100
2023-24,5,449434,d,75
2023-24,5,450434,u,0
2023-24,5,450535,d,25
2023-24,5,450541,u,0
2023-24,5,453537,u,0
2023-24,5,461102,u,0
2023-24,5,461188,u,0
2023-24,5,461382,u,0
2023-24,5,461416,u,0
2023-24,5,461567,u,0
2023-24,5,461682,u,0
2023-24,5,463210,u,0
2023-24,5,463981,u,0
2023-24,5,465351,a,100
2023-24,5,465920,a,100
2023-24,5,467169,n,0
2023-24,5,471798,u,0
2023-24,5,474120,i,0
2023-24,5,476344,a,100
2023-24,5,476938,a,100
2023-24,5,478912,i,0
2023-24,5,478969,i,0
2023-24,5,479683,u,0
2023-24,5,480455,a,100
2023-24,5,481405,u,0
2023-24,5,481624,u,0
2023-24,5,482769,u,0
2023-24,5,483391,u,0
2023-24,5,484658,u,0
2023-24,5,487117,d,75
2023-24,5,490094,i,0
2023-24,5,490145,u,0
2023-24,5,490146,u,0
2023-24,5,490180,u,0
2023-24,5,491011,u,0
2023-24,5,491012,a,100
2023-24,5,493250,i,0
2023-24,5,497894,a,100
2023-24,5,503139,i,0
2023-24,5,503300,u,0
2023-24,5,504198,a,100
2023-24,5,509416,u,0
2023-24,5,510363,u,0
2023-24,5,511783,a,100
2023-24,5,512462,u,0
2023-24,5,513046,d,25
2023-24,5,514356,i,0
2023-24,5,515501,u,0
2023-24,5,516159,u,0
2023-24,5,516895,i,0
2023-24,5,518620,u,0
2023-24,5,520295,u,0
2023-24,5,523700,d,25
2023-24,5,530873,u,0
2023-24,5,532377,u,0
2023-24,5,532605,a,100
2023-24,5,533463,a,100
2023-24,5,534392,u,0
2023-24,5,536694,i,0
2023-24,5,538207,d,50
2023-24,5,545477,d,75
2023-24,5,552030,u,0
2023-24,5,564510,u,0
2023-24,5,591357,u,0
2023-24,6,15157,d,50
2023-24,6,17761,a,100
2023-24,6,20066,a,100
2023-24,6,21205,a,100
2023-24,6,39155,a,100
2023-24,6,40383,a,100
2023-24,6,40836,u,0
2023-24,6,41328,u,0
2023-24,6,45034,i,0
2023-24,6,47247,i,0
2023-24,6,47431,a,100
2023-24,6,49083,u,0
2023-24,6,49413,i,0
2023-24,6,50175,a,100
2023-24,6,50232,u,0
2023-24,6,51927,d,75
2023-24,6,54469,a,100
2023-24,6,54694,u,0
2023-24,6,55459,d,75
2023-24,6,56917,u,0
2023-24,6,56979,u,0
2023-24,6,59735,u,0
2023-24,6,59949,i,0
2023-24,6,60307,d,50
2023-24,6,61366,i,0
2023-24,6,61558,i,0
2023-24,6,66749,u,0
2023-24,6,76357,a,100
2023-24,6,78830,u,0
2023-24,6,79934,a,100
2023-24,6,80146,a,100
2023-24,6,80226,d,75
2023-24,6,81012,i,0
2023-24,6,82514,a,100
2023-24,6,82691,d,25
2023-24,6,83299,d,50
2023-24,6,83314,u,0
2023-24,6,83543,u,0
2023-24,6,84450,u,0
2023-24,6,84583,u,0
2023-24,6,85955,a,100
2023-24,6,88894,d,25
2023-24,6,89076,u,0
2023-24,6,90105,u,0
2023-24,6,90152,d,50
2023-24,6,90585,d,75
2023-24,6,91651,d,25
2023-24,6,95658,d,75
2023-24,6,96784,i,0
2023-24,6,97032,a,100
2023-24,6,97299,i,0
2023-24,6,98980,a,100
2023-24,6,101582,u,0
2023-24,6,103025,u,0
2023-24,6,106468,a,100
2023-24,6,106760,i,0
2023-24,6,108411,i,0
2023-24,6,108413,a,100
2023-24,6,108416,a,100
2023-24,6,108796,a,100
2023-24,6,108823,i,0
2023-24,6,109345,a,100
2023-24,6,109434,u,0
2023-24,6,109528,a,100
2023-24,6,109646,i,0
2023-24,6,109745,u,0
2023-24,6,110504,d,50
2023-24,6,110735,a,100
2023-24,6,111773,i,0
2023-24,6,113534,u,0
2023-24,6,114283,d,75
2023-24,6,115382,n,0
2023-24,6,115918,u,0
2023-24,6,116404,a,100
2023-24,6,116643,u,0
2023-24,6,118335,u,0
2023-24,6,119471,a,100
2023-24,6,120202,u,0
2023-24,6,120721,u,0
2023-24,6,121145,u,0
2023-24,6,122074,i,0
2023-24,6,122775,u,0
2023-24,6,124183,u,0
2023-24,6,126184,a,100
2023-24,6,128309,u,0
2023-24,6,128389,u,0
2023-24,6,133845,i,0
2023-24,6,140200,a,100
2023-24,6,144485,s,0
2023-24,6,146941,u,0
2023-24,6,148225,a,100
2023-24,6,149484,i,0
2023-24,6,151589,a,100
2023-24,6,152551,i,0
2023-24,6,152590,u,0
2023-24,6,153127,u,0
2023-24,6,153133,a,100
2023-24,6,153256,a,100
2023-24,6,153366,a,100
2023-24,6,154296,a,100
2023-24,6,155197,i,0
2023-24,6,155408,a,100
2023-24,6,156658,a,100
2023-24,6,156687,u,0
2023-24,6,156689,a,100
2023-24,6,158499,a,100
2023-24,6,159506,a,100
2023-24,6,159533,i,0
2023-24,6,160987,u,0
2023-24,6,165152,u,0
2023-24,6,165659,i,0
2023-24,6,165809,i,0
2023-24,6,166324,u,0
2023-24,6,167199,i,0
2023-24,6,167878,i,0
2023-24,6,168035,u,0
2023-24,6,168281,a,100
2023-24,6,169187,d,50
2023-24,6,169432,s,0
2023-24,6,169528,d,75
2023-24,6,170137,u,0
2023-24,6,172632,u,0
2023-24,6,172649,a,100
2023-24,6,172780,a,100
2023-24,6,172912,d,50
2023-24,6,173399,u,0
2023-24,6,173807,a,100
2023-24,6,173904,u,0
2023-24,6,174595,u,0
2023-24,6,174932,u,0
2023-24,6,175941,i,0
2023-24,6,176413,u,0
2023-24,6,177815,a,100
2023-24,6,178186,d,75
2023-24,6,179268,a,100
2023-24,6,179519,a,100
2023-24,6,180151,u,0
2023-24,6,180736,i,0
2023-24,6,180974,i,0
2023-24,6,181284,u,0
2023-24,6,183656,i,0
2023-24,6,184341,d,50
2023-24,6,184349,i,0
2023-24,6,184754,a,100
2023-24,6,185253,u,0
2023-24,6,189776,u,0
2023-24,6,191866,a,100
2023-24,6,192895,u,0
2023-24,6,193195,u,0
2023-24,6,194010,i,0
2023-24,6,194164,u,0
2023-24,6,194799,u,0
2023-24,6,195473,i,0
2023-24,6,195546,i,0
2023-24,6,195735,u,0
2023-24,6,195899,u,0
2023-24,6,197365,u,0
2023-24,6,197464,u,0
2023-24,6,199056,i,0
2023-24,6,199170,a,100
2023-24,6,199584,u,0
2023-24,6,199598,u,0
2023-24,6,200089,i,0
2023-24,6,200600,u,0
2023-24,6,200641,a,100
2023-24,6,200785,i,0
2023-24,6,200826,i,0
2023-24,6,201440,u,0
2023-24,6,201658,a,100
2023-24,6,202993,i,0
2023-24,6,204676,u,0
2023-24,6,204716,a,100
2023-24,6,204822,u,0
2023-24,6,205651,a,100
2023-24,6,206915,a,100
2023-24,6,207283,a,100
2023-24,6,207722,u,0
2023-24,6,208912,a,100
2023-24,6,209035,u,0
2023-24,6,209036,a,100
2023-24,6,209243,n,0
2023-24,6,210156,a,100
2023-24,6,210494,a,100
2023-24,6,211975,a,100
2023-24,6,212314,i,0
2023-24,6,212319,a,100
2023-24,6,213198,i,0
2023-24,6,213345,u,0
2023-24,6,213999,a,100
2023-24,6,214225,u,0
2023-24,6,214590,i,0
2023-24,6,215379,a,100
2023-24,6,215439,a,100
2023-24,6,216208,u,0
2023-24,6,217331,u,0
2023-24,6,218997,u,0
2023-24,6,220037,u,0
2023-24,6,220237,a,100
2023-24,6,220307,a,100
2023-24,6,220394,a,100
2023-24,6,220585,u,0
2023-24,6,220598,i,0
2023-24,6,221239,u,0
2023-24,6,221399,d,25
2023-24,6,221403,u,0
2023-24,6,221632,a,100
2023-24,6,221820,a,100
2023-24,6,222690,i,0
2023-24,6,223333,u,0
2023-24,6,223723,a,100
2023-24,6,224967,a,100
2023-24,6,225796,i,0
2023-24,6,226182,a,100
2023-24,6,226473,u,0
2023-24,6,228044,u,0
2023-24,6,229600,u,0
2023-24,6,230251,u,0
2023-24,6,231372,u,0
2023-24,6,232223,u,0
2023-24,6,232477,u,0
2023-24,6,232653,a,100
2023-24,6,232859,u,0
2023-24,6,232892,a,100
2023-24,6,232937,u,0
2023-24,6,232977,u,0
2023-24,6,233425,u,0
2023-24,6,233821,a,100
2023-24,6,233963,a,100
2023-24,6,235382,u,0
2023-24,6,235530,a,100
2023-24,6,240299,a,100
2023-24,6,240514,u,0
2023-24,6,241231,a,100
2023-24,6,242500,u,0
2023-24,6,242880,i,0
2023-24,6,242885,u,0
2023-24,6,243016,a,100
2023-24,6,243345,u,0
2023-24,6,243532,u,0
2023-24,6,244085,u,0
2023-24,6,244262,a,100
2023-24,6,244723,a,100
2023-24,6,244930,u,0
2023-24,6,245830,u,0
2023-24,6,245923,u,0
2023-24,6,248164,u,0
2023-24,6,248857,d,75
2023-24,6,250735,i,0
2023-24,6,422303,u,0
2023-24,6,424001,a,100
2023-24,6,428580,a,100
2023-24,6,430871,a,100
2023-24,6,431960,u,0
2023-24,6,432160,i,0
2023-24,6,432422,a,100
2023-24,6,433154,a,100
2023-24,6,434662,u,0
2023-24,6,435973,s,0
2023-24,6,436234,i,0
2023-24,6,437476,u,0
2023-24,6,437730,a,100
2023-24,6,437753,u,0
2023-24,6,438464,a,100
2023-24,6,440089,d,50
2023-24,6,440323,d,50
2023-24,6,440993,u,0
2023-24,6,441024,u,0
2023-24,6,441192,u,0
2023-24,6,441271,u,0
2023-24,6,441455,a,100
2023-24,6,442229,u,0
2023-24,6,443211,i,0
2023-24,6,443661,i,0
2023-24,6,444145,d,50
2023-24,6,444180,u,0
2023-24,6,444463,i,0
2023-24,6,444765,u,0
2023-24,6,445122,i,0
2023-24,6,446008,a,100
2023-24,6,447715,a,100
2023-24,6,448514,a,100
2023-24,6,449434,a,100
2023-24,6,450434,u,0
2023-24,6,450535,a,100
2023-24,6,450541,u,0
2023-24,6,453537,u,0
2023-24,6,461102,u,0
2023-24,6,461188,u,0
2023-24,6,461382,u,0
2023-24,6,461416,u,0
2023-24,6,461567,u,0
2023-24,6,461682,u,0
2023-24,6,463210,u,0
2023-24,6,463981,u,0
2023-24,6,465351,a,100
2023-24,6,465920,a,100
2023-24,6,466117,i,0
2023-24,6,467169,n,0
2023-24,6,471798,u,0
2023-24,6,474120,i,0
2023-24,6,476344,a,100
2023-24,6,476938,a,100
2023-24,6,478912,i,0
2023-24,6,478969,i,0
2023-24,6,479683,u,0
