element,GW,expected_goals,expected_assists
473,37,0.041630,0.000000
473,38,0.072809,0.029932
474,1,0.000000,0.054913
474,2,0.078443,0.071534
474,3,0.027563,0.147688
474,4,0.110068,0.030435
474,5,0.035391,0.000000
474,6,0.211048,0.150622
474,7,0.000000,0.776356
474,8,0.066475,0.016022
474,9,0.524586,0.000000
474,10,0.520638,0.269093
474,11,0.000000,0.079104
474,12,0.063751,0.337523
474,13,0.430578,0.036276
474,14,0.220704,0.000000
474,15,0.035016,0.115398
474,16,0.106793,0.073655
474,17,0.056163,0.000000
474,18,0.067432,0.188272
474,19,0.015010,0.253986
474,20,0.440608,0.046743
474,21,0.024376,0.226729
474,22,0.109766,0.308807
474,23,0.391754,0.188569
474,24,0.134820,0.062632
474,25,0.133236,0.105821
474,26,0.509437,0.593634
474,27,0.137276,0.258487
474,30,0.597425,0.298016
478,1,0.720658,0.518695
478,2,0.000000,0.080786
478,3,0.000000,0.239741
478,5,0.000000,0.049548
478,7,0.051796,0.000000
478,8,0.123695,0.021859
478,10,0.058727,0.054616
478,11,0.052621,0.051149
478,12,0.021793,0.565249
478,14,0.025935,0.022812
478,17,0.181812,0.642964
478,19,0.041970,0.043257
478,21,0.067954,0.061169
478,23,0.035634,0.000000
478,26,0.179327,0.125511
478,27,0.000000,0.074665
478,31,0.051884,0.000000
478,34,0.000000,0.230272
478,35,0.071996,0.153479
479,25,0.026683,0.000000
479,26,0.018535,0.000000
479,27,0.000000,0.041049
479,32,0.380390,0.000000
479,37,0.000000,0.099668
479,38,0.013937,0.000000
480,4,0.028892,0.000000
480,7,0.113537,0.053703
480,8,0.028946,0.035133
480,9,0.020616,0.000000
480,10,0.019836,0.000000
480,12,0.011813,0.000000
480,13,0.000000,0.010394
480,14,0.036488,0.041215
480,17,0.016758,0.000000
480,30,0.116890,0.439298
480,31,0.045776,0.031577
480,32,0.055310,0.065794
480,33,0.232175,0.000000
480,34,0.000000,0.054181
480,38,0.032219,0.037117
481,1,0.095540,0.023206
481,2,0.048945,0.036761
481,3,0.000000,0.099537
481,4,0.018032,0.033399
481,5,0.142741,0.191524
481,6,0.101786,0.017978
481,7,0.052770,0.000000
481,9,0.019687,0.132222
481,10,0.223872,0.527523
481,11,0.096879,0.015149
481,15,0.000000,0.150325
481,17,0.000000,0.354661
481,19,1.506333,0.122391
481,20,0.000000,0.060663
481,21,0.370455,0.000000
481,22,0.040065,0.048866
481,23,0.000000,0.048206
481,24,0.074332,0.047637
481,25,0.693073,0.761453
481,26,0.166276,0.302970
481,27,0.063850,0.135092
481,28,0.024627,0.078205
481,30,0.436077,0.510968
481,31,0.842381,0.348535
481,32,0.000000,0.058828
481,33,0.846413,0.189267
481,34,0.000000,0.070554
481,35,0.231331,0.576390
481,36,0.076606,0.252548
481,37,0.211473,0.000000
483,3,0.000000,0.043787
483,38,0.000000,0.019699
484,4,0.052577,0.038221
484,5,0.000000,0.023691
484,6,0.000000,0.136347
484,7,0.000000,0.021251
484,9,0.000000,0.115876
484,10,0.055016,0.344873
484,12,0.000000,0.012295
484,13,0.000000,0.201131
484,14,0.000000,0.060267
484,15,0.069569,0.249275
484,18,0.099035,0.029854
484,19,0.031443,0.039486
484,22,0.000000,0.010529
484,23,0.000000,0.033453
484,25,0.000000,0.014644
484,26,0.058822,0.000000
484,31,0.028327,0.221589
484,34,0.034942,0.019129
484,35,0.000000,0.089603
485,1,0.095133,0.643300
485,2,0.014694,0.000000
485,3,0.049543,0.000000
485,4,0.069551,0.000000
485,5,0.046525,0.000000
485,6,0.015790,0.000000
485,7,0.041259,0.000000
485,13,0.584070,0.000000
485,18,0.000000,0.335810
485,19,0.016077,0.084309
485,20,0.000000,0.039145
485,21,0.000000,0.057621
485,22,0.085292,0.000000
485,27,0.000000,0.011300
486,7,0.278229,0.000000
486,8,0.138287,0.000000
486,9,0.000000,0.014396
486,13,0.015127,0.000000
486,15,0.072079,0.000000
487,15,0.000000,0.029326
487,16,0.000000,0.227091
489,3,0.074291,0.034860
489,6,0.726845,0.034041
489,8,0.082178,0.177147
489,9,0.000000,0.017730
489,10,0.031522,0.000000
489,11,0.025260,0.610294
489,12,0.105705,0.199193
489,14,0.000000,0.021338
489,15,0.123770,0.009837
489,17,0.058869,0.014804
489,18,0.044505,0.112131
489,19,0.006844,0.000000
489,20,0.000000,0.336452
489,21,0.105389,0.000000
489,22,0.000000,0.224825
489,23,0.141799,0.069393
489,24,0.028948,0.080120
489,28,0.025195,0.025247
489,30,0.081137,0.000000
489,33,0.000000,0.555788
489,34,0.032312,0.022823
489,35,0.230250,0.428040
489,36,0.366990,0.084523
490,4,0.000000,0.048310
490,7,0.052494,0.000000
490,8,0.500277,0.000000
490,11,0.000000,0.053196
490,14,0.236490,0.000000
490,15,0.071256,0.000000
490,19,0.083260,0.054711
490,21,0.075884,0.000000
490,30,0.000000,0.047097
490,35,0.017994,0.000000
490,37,0.175554,0.000000
490,38,0.000000,0.034945
491,1,0.028822,0.000000
491,2,0.181891,0.000000
491,6,0.066088,0.000000
491,7,0.038380,0.000000
491,8,0.073228,0.007505
491,9,0.033102,0.095327
491,35,0.051189,0.000000
492,3,0.108850,0.000000
492,4,0.652783,0.184054
492,5,0.150371,0.055132
492,6,0.210321,0.072032
492,9,0.121468,0.114050
492,10,0.475689,0.404831
492,12,0.188601,0.000000
492,13,0.204334,0.108086
492,14,0.073939,0.508384
492,15,0.504090,0.013898
492,16,0.159181,0.048975
492,17,0.087447,0.072310
492,20,0.085433,0.194072
492,27,0.029424,0.000000
492,28,0.053308,0.082946
492,30,0.022245,0.000000
492,34,0.130126,0.000000
492,35,0.395626,0.060438
492,36,0.936496,0.060902
492,37,0.029330,0.635921
492,38,0.668751,0.000000
493,5,0.021724,0.000000
493,7,0.000000,0.016718
493,9,0.000000,0.049761
493,11,0.000000,0.009714
493,12,0.059327,0.000000
493,14,0.016417,0.246767
493,19,0.017076,0.039837
493,23,0.000000,0.031483
493,24,0.015839,0.000000
493,25,0.112067,0.000000
493,26,0.745382,0.000000
493,27,0.044644,0.000000
493,29,0.029772,0.462739
493,30,0.000000,0.042653
493,31,0.029721,0.020795
493,35,0.032549,0.000000
493,37,0.018053,0.000000
494,1,0.464961,0.000000
494,5,0.086981,0.000000
494,6,0.152265,0.000000
494,9,0.055272,0.000000
494,10,0.061388,0.000000
494,12,0.403653,0.000000
494,13,0.000000,0.025031
494,23,0.074397,0.000000
494,32,0.011715,0.000000
494,34,0.082188,0.000000
494,35,0.031778,0.020820
494,38,0.012782,0.000000
495,2,0.259738,0.000000
495,5,0.000000,0.037669
495,14,0.000000,0.063610
495,32,0.000000,0.751559
495,38,0.011035,0.000000
496,2,0.045672,0.031664
496,3,0.000000,0.075917
496,4,0.000000,0.058758
496,10,0.000000,0.042202
496,12,0.000000,0.038912
496,14,0.000000,0.033496
496,15,0.000000,0.142853
496,16,0.044024,0.289245
496,17,0.053739,0.156655
496,19,0.025962,0.022750
496,20,0.000000,0.062641
496,22,0.000000,0.063418
496,23,0.022552,0.000000
496,30,0.000000,0.071032
496,31,0.012861,0.059664
496,32,0.000000,0.046686
496,34,0.000000,0.361747
496,35,0.022932,0.000000
497,6,0.057975,0.045509
497,7,0.032889,0.000000
497,8,0.064372,0.000000
497,9,0.054039,0.017049
497,12,0.000000,0.097335
497,13,0.046643,0.472467
497,15,0.082744,0.000000
497,16,0.032771,0.038171
497,18,0.075918,0.000000
497,20,0.051276,0.054847
497,25,0.019249,0.000000
497,26,0.053224,0.321625
497,28,0.092558,0.275472
497,30,0.118308,0.061702
497,31,0.031435,0.532776
497,32,0.400886,0.000000
497,33,0.016043,0.050591
497,36,0.077955,0.040756
497,37,0.061481,0.693512
497,38,0.000000,0.104635
498,1,0.521527,0.000000
498,2,0.000000,0.159056
498,3,0.000000,0.362297
498,4,0.000000,0.070055
498,5,0.065253,0.000000
498,6,0.000000,0.015802
498,17,0.000000,0.067116
498,19,0.039649,0.018434
498,20,0.000000,0.054437
498,25,0.000000,0.022473
498,26,0.101486,0.312393
498,27,0.000000,0.038194
498,28,0.000000,0.042301
498,31,0.065126,0.000000
498,32,0.070916,0.699190
498,33,0.362033,0.000000
498,34,0.244205,0.023903
500,1,0.000000,0.125243
500,3,0.092248,0.105459
500,4,0.018695,0.136860
500,5,0.511796,0.000000
500,6,0.000000,0.045420
500,7,0.034041,0.034877
500,11,0.520522,0.022999
500,12,0.025429,0.077275
500,17,0.031024,0.254609
500,20,0.158516,0.082636
500,21,0.000000,0.122716
500,27,0.470937,0.000000
500,28,0.346159,0.077304
500,30,0.000000,0.010692
500,31,1.183576,0.081430
500,32,0.398884,0.000000
500,34,0.767436,0.034418
500,35,0.487361,0.057758
500,38,0.789251,0.000000
501,2,0.120983,0.470333
501,3,0.000000,0.268739
501,4,0.000000,0.078592
501,5,0.000000,0.060493
501,6,0.000000,0.132102
501,8,0.021650,0.000000
501,9,0.049207,0.000000
501,12,0.000000,0.034485
501,13,0.024139,0.086343
501,14,0.000000,0.039404
501,17,0.014677,0.337947
501,18,0.000000,0.032888
501,24,0.000000,0.083432
501,27,0.069270,0.000000
501,31,0.000000,0.357187
501,32,0.055424,0.050741
501,33,0.151096,0.023633
501,34,0.099225,0.051669
502,2,0.012804,0.000000
502,3,0.012913,0.013957
502,7,0.000000,0.040007
502,10,0.064073,0.141255
502,11,0.000000,0.023008
502,13,0.000000,0.018274
502,32,0.000000,0.013084
502,33,0.000000,0.079128
502,34,0.033157,0.063376
502,35,0.073839,0.051089
502,36,0.025288,0.065654
502,37,0.000000,0.037401
502,38,0.000000,0.085014
504,3,0.092885,0.009899
504,8,0.023171,0.000000
504,10,0.337607,0.090704
504,12,0.253301,0.020563
504,13,0.000000,0.022840
504,14,0.765717,0.000000
504,15,0.365004,0.000000
504,17,0.117446,0.033014
504,18,0.163415,0.000000
504,19,0.668215,0.012584
504,23,0.379659,0.000000
504,25,0.050694,0.000000
504,26,0.472448,0.000000
504,28,0.635419,0.000000
504,30,0.242661,0.011896
504,31,0.000000,0.040293
504,32,0.120196,0.528075
504,33,0.021495,0.000000
504,34,0.199284,0.000000
504,35,0.000000,0.076467
504,36,0.468056,0.000000
504,37,0.097547,0.000000
504,38,0.163182,0.108706
505,6,0.056455,0.066865
505,11,0.012039,0.000000
505,13,0.000000,0.017923
505,25,0.000000,0.019258
505,38,0.000000,0.010230
506,1,0.841349,0.137772
506,2,0.386990,0.000000
506,3,0.699300,0.000000
506,4,1.526580,0.093266
506,5,0.601037,0.018302
506,6,0.051151,0.083064
506,7,1.650267,0.419583
506,10,0.474376,0.096619
506,12,0.000000,0.068079
506,13,0.576644,0.578709
506,14,0.798865,0.000000
506,16,0.298151,0.069176
506,18,0.718636,0.000000
506,19,0.086005,0.019735
506,20,0.043999,0.380732
506,21,1.562989,0.000000
506,22,0.257263,0.025775
506,23,0.125349,0.000000
506,32,0.063541,0.000000
506,33,0.364409,0.000000
506,34,0.048879,0.000000
506,35,1.309689,0.499156
507,4,0.023376,0.000000
507,13,0.053259,0.103314
507,18,0.000000,0.052981
507,19,0.134841,0.000000
507,20,0.074828,0.026844
507,21,0.000000,0.525026
507,22,0.384914,0.717199
507,24,0.000000,0.070137
507,25,0.015695,0.000000
507,26,0.018046,0.175374
507,27,0.000000,0.072923
507,28,0.045858,0.028702
507,29,0.078860,0.000000
508,1,0.167640,0.199850
508,2,0.027895,0.412660
508,3,0.165886,0.566431
508,4,1.106836,0.469103
508,5,0.050266,0.549197
508,6,0.176519,0.056983
508,9,0.170455,0.106939
508,10,0.055085,0.413902
508,11,0.108264,0.375229
508,18,0.000000,0.168806
508,20,0.067365,0.000000
508,21,0.064397,0.077579
508,23,0.075912,0.000000
508,24,0.000000,0.052245
508,25,0.035520,0.289093
508,30,0.166603,0.221680
508,31,0.081917,0.025803
508,32,0.447467,0.244952
508,33,0.060919,0.000000
508,36,0.061198,0.215829
509,2,0.012866,0.000000
509,6,0.019391,0.087743
509,13,0.000000,0.057812
509,15,0.019031,0.000000
509,16,0.000000,0.108189
509,17,0.000000,0.039833
509,18,0.000000,0.224642
509,19,0.020517,0.024330
509,22,0.058256,0.000000
509,24,0.000000,0.023694
509,25,0.048587,0.000000
509,26,0.000000,0.237249
510,14,0.086395,0.000000
510,17,0.044772,0.083348
510,18,0.454046,0.074665
510,19,0.070422,0.000000
510,21,0.032460,0.000000
510,22,0.237225,0.012453
510,25,0.479773,0.000000
510,27,0.070543,0.000000
510,30,0.074520,0.000000
510,33,0.134742,0.000000
510,37,0.074465,0.000000
511,8,0.021082,0.000000
511,10,0.058624,0.000000
511,22,0.000000,0.153256
512,1,0.000000,0.168140
512,3,0.125567,0.000000
512,4,0.000000,0.615208
512,5,0.012841,0.095470
512,6,0.013017,0.000000
512,7,0.128624,0.000000
512,8,0.180662,0.000000
512,9,0.531434,0.046315
512,10,0.320531,0.000000
512,11,0.000000,0.053048
512,13,0.020540,0.000000
512,15,0.000000,0.090597
512,17,0.034328,0.000000
512,21,0.000000,0.124497
512,22,0.000000,0.499155
512,23,0.561792,0.067538
512,25,0.030382,0.047367
512,26,0.000000,0.015073
512,35,0.217209,0.124263
512,38,0.000000,0.006034
513,1,0.000000,0.105239
513,5,0.000000,0.077977
513,7,0.000000,0.024599
513,8,0.000000,0.051154
513,10,0.019894,0.065265
513,20,0.054288,0.018518
513,21,0.000000,0.354962
513,22,0.000000,0.069934
513,24,0.000000,0.041376
513,26,0.035676,0.000000
514,2,0.102532,0.154016
514,3,0.526485,0.016485
514,4,1.679611,0.091123
514,5,0.057868,0.000000
514,6,0.316025,0.123527
514,7,0.787403,0.092737
514,8,0.985390,0.000000
514,9,0.000000,0.064621
514,10,1.156786,0.515319
514,12,0.082836,0.000000
514,13,0.307220,0.012367
514,14,0.120063,0.000000
514,15,1.782663,0.381661
514,16,0.022444,0.091359
514,17,0.420704,0.118722
514,19,0.662967,0.535164
514,20,1.140268,0.134120
514,21,0.311237,0.000000
514,22,0.475788,0.000000
514,23,0.319640,0.068269
514,25,0.066764,0.013784
514,26,0.215217,0.793481
514,27,0.241199,0.000000
514,28,0.083909,0.025802
514,29,0.086583,0.000000
514,30,0.606859,0.024979
514,31,0.089340,0.136869
514,32,0.074870,0.309820
514,33,0.376350,0.071198
514,34,0.868992,0.000000
514,35,0.133593,0.000000
514,36,0.055155,0.481031
514,37,0.800142,0.045809
514,38,0.000000,0.041291
515,3,0.000000,0.011659
515,13,0.000000,0.057830
515,16,0.015808,0.000000
515,17,0.125039,0.011823
515,22,0.330075,0.049127
515,32,0.000000,0.053469
515,34,0.011707,0.115683
515,35,0.077519,0.012162
515,36,0.050720,0.276867
517,2,0.000000,0.102229
517,3,0.000000,0.053536
517,18,0.049423,0.085336
517,19,0.000000,0.142939
517,20,0.022603,0.034261
517,23,0.000000,0.031441
517,26,0.000000,0.020049
517,27,0.000000,0.105490
517,28,0.020677,0.000000
517,30,0.037858,0.090408
517,35,0.030071,0.025455
517,36,0.000000,0.049846
517,38,0.033334,0.000000
518,3,0.000000,0.085971
518,4,0.011534,0.000000
518,20,0.014619,0.000000
518,21,0.026248,0.026296
518,26,0.000000,0.018548
518,38,0.018904,0.018890
519,2,0.153596,0.033183
519,3,0.050705,0.050190
519,38,0.180740,0.000000
524,2,0.022098,0.000000
524,17,0.073839,0.000000
524,25,0.285956,0.000000
524,26,0.016001,0.000000
524,27,0.312817,0.000000
524,32,0.070517,0.338429
524,34,0.095497,0.000000
524,35,0.277005,0.402064
524,36,0.518897,0.083712
524,37,0.079070,0.067470
524,38,0.074934,0.000000
525,1,0.018859,0.000000
525,2,0.017913,0.000000
525,3,0.000000,0.041026
526,1,0.101199,0.000000
526,4,0.000000,0.044637
526,7,0.030573,0.000000
526,8,0.043954,0.036217
526,12,0.000000,0.019389
526,15,0.058043,0.000000
526,20,0.000000,0.109774
526,25,0.014002,0.000000
526,34,0.164275,0.000000
526,35,0.024911,0.000000
530,5,0.331738,0.000000
530,7,0.000000,0.039994
530,9,0.090386,0.000000
531,2,0.015133,0.050841
531,5,0.055577,0.111012
531,16,0.024482,0.000000
531,17,0.106486,0.013535
531,19,0.066773,0.122963
531,20,0.022693,0.000000
531,21,0.024438,0.428599
531,23,0.087235,0.000000
531,25,0.000000,0.223104
531,26,0.000000,0.163759
531,28,0.000000,0.067012
531,30,0.000000,0.010205
531,31,0.112033,0.000000
531,32,0.013640,0.100511
531,33,0.000000,0.039509
531,35,0.097091,0.034679
531,36,0.107402,0.483108
531,37,0.379866,0.000000
531,38,0.000000,0.239491
535,10,0.187799,0.000000
539,3,0.058876,0.000000
540,4,0.041437,0.000000
540,5,0.051164,0.000000
540,7,0.047601,0.000000
540,9,0.025104,0.320018
540,10,0.018870,0.000000
540,13,0.255622,0.044296
540,14,0.219405,0.548168
540,15,0.702593,0.349432
540,16,0.049374,0.000000
540,17,0.537160,0.065864
540,19,0.242688,0.081897
540,20,0.340767,0.044194
540,21,0.079356,0.026546
540,22,0.042394,0.000000
540,23,0.346382,0.117650
540,25,0.725263,0.000000
540,26,0.599115,0.083120
540,27,0.000000,0.454517
540,30,0.010430,0.598191
540,31,0.094932,0.021892
540,32,0.052475,0.105476
540,33,0.183430,0.114987
540,34,0.206780,0.070846
540,35,0.332395,0.000000
540,36,0.096670,0.093419
540,37,0.372029,0.595698
540,38,0.118265,0.000000
541,6,0.000000,0.304280
541,7,0.000000,0.856118
541,9,0.019844,0.000000
541,10,0.027062,0.168575
541,13,0.080193,0.000000
541,20,0.091307,0.031162
541,21,0.013666,0.000000
542,4,0.035188,0.235845
542,5,0.000000,0.420225
542,7,0.059147,0.231725
542,8,0.058008,0.053439
542,12,0.054166,0.000000
542,15,0.149562,0.000000
542,18,0.217021,0.457506
542,25,0.045668,0.041510
542,26,0.045590,0.000000
542,27,0.204859,0.000000
542,29,0.000000,0.057735
542,30,0.000000,0.071362
542,31,0.000000,0.013528
542,34,0.097952,0.082161
542,36,0.047315,0.000000
542,37,0.050829,0.029266
542,38,0.000000,0.021450
543,5,0.302077,0.000000
543,7,0.366055,0.521738
543,8,0.117828,0.026552
543,14,0.033794,0.060748
543,21,0.000000,0.018997
543,24,0.160871,0.000000
543,25,0.112614,0.011154
543,26,0.737747,0.039034
543,27,0.757339,0.378694
543,30,0.062763,0.000000
543,32,0.081830,0.095503
543,34,1.019631,0.000000
543,35,0.013297,0.000000
543,36,0.152614,0.135342
543,37,0.102034,0.039202
543,38,1.306106,0.178836
544,5,0.024386,0.082729
544,6,0.023792,0.000000
544,7,0.000000,0.039673
544,8,0.105520,0.000000
544,9,0.000000,0.169796
544,10,0.205242,0.044792
544,11,0.082458,0.000000
544,12,0.229101,0.000000
544,13,0.018591,0.000000
544,17,0.007916,0.000000
544,19,0.046315,0.014682
544,24,0.014112,0.098908
544,25,0.000000,0.018183
544,26,0.137148,0.464470
544,27,0.021024,0.013363
544,28,0.067557,0.010743
544,33,0.027510,0.000000
544,34,0.406293,0.014176
544,36,0.000000,0.021802
544,37,0.000000,0.023776
544,38,0.000000,0.142181
545,3,0.000000,0.032779
545,16,0.000000,0.060466
545,23,0.052786,0.000000
545,36,0.000000,0.057358
546,4,0.371496,0.000000
546,6,0.000000,0.045404
546,7,0.022880,0.012096
546,8,0.018008,0.031323
546,9,0.012709,0.010434
546,10,0.000000,0.119784
546,12,0.016749,0.020103
546,13,0.033936,0.000000
546,14,0.040261,0.000000
546,15,0.000000,0.084530
546,17,0.000000,0.046950
546,18,0.000000,0.016202
546,19,0.060315,0.000000
546,21,0.018187,0.000000
546,22,0.012029,0.000000
546,23,0.018993,0.000000
546,24,0.023330,0.020396
546,25,0.180002,0.032603
546,28,0.136906,0.022220
546,30,0.000000,0.032368
546,31,0.000000,0.095769
546,32,0.000000,0.066674
546,33,0.033070,0.000000
546,34,0.082225,0.013093
546,38,0.122184,0.067978
549,25,0.509968,0.000000
549,26,0.060926,0.041090
549,27,0.011307,0.237474
549,28,0.039742,0.000000
549,29,0.000000,0.047129
549,30,0.077601,0.000000
549,32,0.112230,0.000000
549,34,0.006969,0.051305
549,37,0.014690,0.000000
554,12,0.077988,0.023824
554,16,0.102686,0.000000
554,23,0.034884,0.000000
554,26,0.000000,0.045865
554,28,0.000000,0.034657
554,32,0.040678,0.053664
554,35,0.053641,0.000000
554,36,0.217972,0.015198
555,5,0.035967,0.000000
555,6,0.043533,0.000000
555,7,0.048440,0.000000
555,8,0.009178,0.062082
555,10,0.000000,0.030338
555,11,0.024899,0.000000
555,12,0.036134,0.048066
556,4,0.078002,0.000000
556,9,0.375842,0.000000
556,10,0.048994,0.000000
556,11,0.489380,0.000000
556,13,0.035371,0.000000
556,19,0.165927,0.000000
556,21,0.119543,0.000000
556,24,0.000000,0.014492
556,26,0.329283,0.000000
556,27,0.000000,0.018311
556,32,0.083363,0.000000
556,35,0.000000,0.053509
556,37,0.031823,0.000000
556,38,0.036747,0.000000
557,4,0.000000,0.054728
557,5,0.197271,0.052246
557,6,0.218630,0.103305
557,7,0.123156,0.083087
557,8,0.779441,0.015678
557,9,0.035394,0.302643
557,10,0.794421,0.095888
557,11,0.052928,0.000000
557,12,0.033284,0.448609
557,13,0.569421,0.023833
557,14,0.413564,0.000000
557,15,0.098100,0.184413
557,18,0.000000,0.381115
557,19,0.484720,0.000000
557,20,0.031185,0.229627
557,21,0.154836,0.048531
557,22,0.011835,0.311967
557,23,0.208203,0.554577
557,24,0.270242,0.066877
557,25,0.316605,0.076421
557,26,0.145527,0.217305
557,27,0.177009,0.089635
557,29,0.268937,0.482143
557,30,0.000000,0.023927
557,32,0.000000,0.014117
557,34,0.021500,0.074147
557,35,0.145186,0.053084
557,36,0.085293,0.000000
557,37,0.058045,0.259006
557,38,0.048284,0.051183
558,4,0.000000,0.073268
558,5,0.094033,0.000000
558,6,0.000000,0.089714
558,8,0.000000,0.049103
558,9,0.059561,0.166002
558,10,0.020452,0.000000
558,11,0.000000,0.307074
558,12,0.000000,0.241118
558,13,0.000000,0.281058
558,14,0.000000,0.087674
558,15,0.048697,0.032255
558,19,0.047993,0.767506
558,20,0.092341,0.454893
558,22,0.055372,0.349153
558,23,0.025984,0.010118
558,24,0.404428,0.000000
558,26,0.000000,0.437474
558,29,0.015708,0.070284
558,30,0.000000,0.450265
558,31,0.000000,0.151296
558,32,0.265686,0.301846
558,33,0.000000,0.008659
558,34,0.000000,0.441291
558,35,0.067440,0.072139
558,36,0.020236,0.025958
558,37,0.067494,0.066379
558,38,0.000000,0.288446
559,7,0.015581,0.000000
561,8,0.000000,0.021563
561,9,0.046735,0.000000
561,10,0.458524,0.000000
561,13,0.069176,0.000000
561,14,0.128211,0.066193
561,17,0.047875,0.000000
561,20,0.000000,0.045602
561,21,0.119948,0.000000
561,27,0.000000,0.041755
561,28,0.000000,0.013692
561,31,0.100986,0.000000
561,35,0.293006,0.042395
562,4,0.000000,0.033761
562,6,0.000000,0.065208
562,7,0.033870,0.000000
562,8,0.000000,0.018260
562,9,0.016001,0.016887
562,10,0.162804,0.020911
562,11,0.005880,0.000000
562,12,0.000000,0.029613
562,14,0.000000,0.070443
562,15,0.052956,0.000000
562,19,0.052691,0.000000
562,20,0.014410,0.000000
562,24,0.373285,0.794189
562,25,0.016683,0.090931
562,26,0.000000,0.063004
562,28,0.000000,0.018396
562,34,0.050472,0.000000
562,36,0.000000,0.047557
563,7,0.071454,0.000000
563,9,0.008865,0.134213
563,11,0.028020,0.000000
563,14,0.030228,0.035698
563,16,0.084606,0.000000
563,18,0.011325,0.266887
563,19,0.020999,0.000000
563,30,0.039830,0.000000
563,31,0.000000,0.027635
563,32,0.031086,0.000000
563,33,0.013437,0.017189
563,34,0.078902,0.083299
563,35,0.018142,0.081164
563,38,0.033643,0.000000
564,8,0.110322,0.014516
564,21,0.089185,0.069505
564,22,0.291442,0.000000
564,29,0.662035,0.000000
565,5,0.000000,0.030981
565,20,0.405233,0.000000
565,21,0.000000,0.042386
565,27,0.000000,0.052143
565,28,0.000000,0.015665
565,30,0.044072,0.000000
565,35,0.050455,0.000000
565,37,0.000000,0.045360
565,38,0.059237,0.334582
566,5,0.000000,0.021797
566,15,0.074325,0.000000
566,22,0.156219,0.450513
566,24,0.067920,0.000000
566,26,0.095625,0.000000
566,31,0.019631,0.000000
566,32,0.169733,0.000000
566,35,0.059190,0.266024
566,36,0.051984,0.000000
566,37,0.034024,0.061453
567,6,0.000000,0.022337
567,7,0.014280,0.000000
567,8,0.537823,0.000000
567,11,0.028700,0.000000
567,18,0.000000,0.013032
567,19,0.013643,0.130649
567,21,0.009892,0.013940
567,22,0.042166,0.239753
567,26,0.038518,0.057845
567,27,0.057901,0.000000
567,28,0.030565,0.027328
567,29,0.029978,0.000000
567,30,0.011505,0.000000
567,31,0.015143,0.320860
567,33,0.036954,0.090569
567,37,0.012261,0.000000
567,38,0.183883,0.000000
568,9,0.040320,0.000000
568,10,0.000000,0.288213
568,11,0.000000,0.083908
568,13,0.000000,0.034840
568,14,0.059136,0.029403
568,20,0.014933,0.124968
568,35,0.000000,0.054082
568,38,0.019041,0.026186
569,6,0.152714,0.000000
569,8,0.384145,0.000000
569,9,0.141866,0.000000
569,10,0.687425,0.234985
569,14,0.373297,0.000000
569,15,0.000000,0.328603
569,16,0.986676,0.000000
569,18,0.271164,0.327323
569,19,0.840108,0.000000
569,20,0.058501,0.000000
569,21,0.982616,0.013246
569,22,0.351009,0.000000
569,23,0.547726,0.372927
569,26,0.163857,0.063608
569,31,0.368844,0.093576
569,32,0.844744,0.000000
569,33,0.000000,0.068949
569,35,0.735807,0.166189
569,37,0.013457,0.224650
570,6,0.095629,0.000000
570,8,0.041335,0.000000
570,9,0.168381,0.108149
570,10,0.191693,0.585424
570,11,0.100802,0.182948
570,12,0.247969,0.121035
570,13,0.362051,0.127279
570,14,0.285292,0.196158
570,15,0.150425,0.411124
570,16,0.094670,0.000000
570,17,0.032636,0.402915
570,19,0.000000,0.010533
570,20,0.218135,0.167310
570,21,0.326206,0.187840
570,22,0.546874,0.024565
570,23,0.302426,0.480387
570,24,0.069266,0.153673
570,25,0.302111,1.885096
570,26,0.523667,0.178861
570,27,0.236178,0.300288
570,28,0.164678,0.082786
570,29,0.464289,0.125175
570,30,0.267949,0.753103
570,35,0.000000,0.442744
570,36,0.201091,0.027803
570,37,0.166160,0.078508
570,38,0.153732,0.751675
571,7,0.017512,0.000000
571,14,0.000000,0.007067
571,23,0.000000,0.046059
571,24,0.000000,0.198137
571,25,0.000000,0.011006
571,26,0.397060,0.041932
571,27,0.000000,0.051114
571,29,0.311757,0.013877
571,30,0.359361,0.000000
571,34,0.011349,0.000000
571,36,0.149465,0.000000
572,5,0.044296,0.000000
572,8,0.012100,0.000000
572,11,0.097871,0.000000
572,12,0.276252,0.035139
572,13,0.036768,0.000000
572,14,0.088528,0.006500
572,18,0.051980,0.000000
572,19,0.014054,0.000000
572,22,0.324377,0.000000
572,23,0.340536,0.000000
572,24,0.013947,0.000000
572,26,0.087281,0.102873
572,27,0.000000,0.064878
572,34,0.045883,0.000000
572,38,0.000000,0.042958
574,14,0.049004,0.000000
574,17,0.699593,0.000000
574,28,0.064833,0.000000
574,37,0.129127,0.091949
576,19,0.039966,0.033674
576,20,0.349943,0.000000
576,21,0.627437,0.000000
576,23,0.011373,0.010847
576,24,0.093833,0.000000
576,25,0.028110,0.000000
576,26,0.006858,0.000000
576,27,0.875352,0.000000
576,32,0.032448,0.000000
576,36,0.387044,0.000000
576,37,0.021242,0.000000
576,38,0.040064,0.000000
577,7,0.028850,0.030097
577,9,0.017386,0.000000
577,11,0.000000,0.103726
577,21,0.066705,0.000000
577,24,0.000000,0.048030
579,5,0.092211,0.062803
581,13,0.008256,0.317770
581,17,0.550839,0.000000
581,34,0.125664,0.000000
