sweep,arm,season,start_gw,gw,n_moves,hit_net,out_played,wildcard_after,in_ids,hit,hold_net,hold_out_played,hold_weeks,out_was_captain
HITTUNE,"mgh6, flat",2024-25,16,21,2,2,true,false,311|129,false,-2,true,12,false
HITTUNE,"mgh6, flat",2024-25,16,25,2,23,false,false,447|78,false,42,true,11,false
HITTUNE,"mgh6, flat",2024-25,16,26,1,-6,true,false,3,false,-33,true,13,false
HITTUNE,"mgh6, flat",2024-25,16,29,1,20,true,false,110,false,26,true,10,false
HITTUNE,"mgh6, flat",2024-25,16,20,2,2,false,false,235|232,false,55,false,19,false
HITTUNE,"mgh6, flat",2024-25,16,28,2,-31,true,false,541|207,false,-11,false,2,false
HITTUNE,"mgh6, flat",2024-25,16,30,2,2,true,false,401|585,true,18,true,9,false
HITTUNE,"mgh6, flat",2024-25,16,31,1,-6,true,false,18,false,-12,true,8,false
HITTUNE,"mgh6, flat",2024-25,16,32,1,-7,true,false,207,false,2,true,2,false
HITTUNE,"mgh6, flat",2024-25,16,34,1,-6,true,false,129,false,0,false,1,false
HITTUNE,"mgh6, flat",2024-25,16,23,2,0,true,false,339|720,false,-28,true,8,false
HITTUNE,"mgh6, flat",2025-26,16,25,2,24,false,false,624|21,false,81,true,14,false
HITTUNE,"mgh6, flat",2025-26,16,27,2,38,true,false,449|791,false,144,false,12,false
HITTUNE,"mgh6, flat",2025-26,16,28,2,33,true,false,373|329,false,51,true,11,false
HITTUNE,"mgh6, flat",2025-26,16,29,2,9,true,false,235|249,true,-11,true,10,true
HITTUNE,"mgh6, flat",2025-26,16,33,1,29,false,false,260,false,29,false,6,false
HITTUNE,"mgh6, flat",2025-26,16,19,2,1,true,false,16|343,false,-6,false,6,false
HITTUNE,"mgh6, flat",2025-26,16,21,1,1,true,false,684,false,-32,true,18,false
HITTUNE,"mgh6, flat",2025-26,16,35,1,-5,true,false,417,false,-5,true,4,false
HITTUNE,"mgh6, flat",2025-26,16,36,1,-5,true,false,723,false,-12,true,3,false
HITTUNE,"mgh6, flat",2025-26,16,20,2,-10,true,false,8|547,false,4,true,19,false
HITTUNE,"mgh6, flat",2025-26,16,20,1,1,true,false,450,false,2,true,4,false
HITTUNE,"mgh6, flat",2025-26,16,24,1,-5,true,false,382,false,0,true,4,false
HITTUNE,"mgh6, flat",2025-26,16,30,1,-15,true,false,661,false,-1,true,2,false
HITTUNE,"mgh6, flat",2025-26,16,32,2,37,false,false,430|267,true,43,false,7,false
HITTUNE,"mgh6, flat",2025-26,16,31,1,3,true,false,517,false,10,true,8,false
HITTUNE,"mgh6, flat",2025-26,16,34,1,-9,true,false,21,false,-9,true,5,false
HITTUNE,"mgh6, flat",2020-21,21,23,1,2,true,false,273,false,-2,true,2,false
HITTUNE,"mgh6, flat",2020-21,21,24,1,32,true,false,572,false,25,false,6,false
HITTUNE,"mgh6, flat",2020-21,21,28,1,17,true,false,570,false,17,true,6,false
HITTUNE,"mgh6, flat",2020-21,21,29,1,-7,true,false,435,false,3,true,10,false
HITTUNE,"mgh6, flat",2020-21,21,30,1,4,true,false,102,false,-1,true,3,false
HITTUNE,"mgh6, flat",2020-21,21,37,1,8,false,false,233,false,8,false,2,false
HITTUNE,"mgh6, flat",2020-21,21,25,1,-11,true,false,277,false,-11,true,6,false
HITTUNE,"mgh6, flat",2020-21,21,26,1,16,false,false,271,false,16,false,2,false
HITTUNE,"mgh6, flat",2020-21,21,27,1,19,false,false,12,false,30,false,12,false
HITTUNE,"mgh6, flat",2020-21,21,31,1,26,true,false,155,false,28,true,8,false
HITTUNE,"mgh6, flat",2020-21,21,33,1,5,true,false,156,false,-6,false,2,false
HITTUNE,"mgh6, flat",2020-21,21,34,1,6,true,false,370,false,6,true,5,false
HITTUNE,"mgh6, flat",2020-21,21,36,1,13,true,false,558,false,13,true,3,false
HITTUNE,"mgh6, flat",2020-21,21,32,1,-13,true,false,68,false,-13,true,5,false
HITTUNE,"mgh6, flat",2020-21,21,22,1,-20,true,false,162,false,-6,true,2,false
HITTUNE,"mgh6, flat",2020-21,21,22,1,-8,true,false,81,false,-5,false,1,false
HITTUNE,"mgh6, flat",2020-21,21,35,1,-18,true,false,300,false,-10,false,1,false
HITTUNE,"mgh6, flat",2021-22,21,31,1,7,true,false,270,false,-2,true,2,false
HITTUNE,"mgh6, flat",2021-22,21,32,1,-2,true,false,67,false,-7,true,7,false
HITTUNE,"mgh6, flat",2021-22,21,34,2,-41,true,false,233|315,true,-26,true,5,true
HITTUNE,"mgh6, flat",2021-22,21,36,1,5,true,false,40,false,5,true,3,false
HITTUNE,"mgh6, flat",2021-22,21,22,2,39,false,false,475|584,false,44,false,17,false
HITTUNE,"mgh6, flat",2021-22,21,24,1,-4,true,false,277,false,1,false,1,false
HITTUNE,"mgh6, flat",2021-22,21,37,1,4,true,false,154,false,4,true,2,false
HITTUNE,"mgh6, flat",2021-22,21,38,1,6,true,false,359,false,18,false,1,true
HITTUNE,"mgh6, flat",2021-22,21,30,1,14,true,false,341,false,0,true,4,false
HITTUNE,"mgh6, flat",2021-22,21,33,1,14,true,false,200,false,-4,true,6,false
HITTUNE,"mgh6, flat",2021-22,21,23,1,12,true,false,676,false,-9,true,9,false
HITTUNE,"mgh6, flat",2021-22,21,28,1,4,true,false,23,false,-2,true,11,false
HITTUNE,"mgh6, flat",2021-22,21,29,1,-10,true,false,265,false,-15,true,6,false
HITTUNE,"mgh6, flat",2021-22,21,35,1,-3,true,false,138,false,-5,true,4,false
HITTUNE,"mgh6, flat",2021-22,21,25,1,15,true,false,233,false,-9,false,1,false
HITTUNE,"mgh6, flat",2021-22,21,26,2,41,true,false,357|22,true,102,true,13,false
HITTUNE,"mgh6, flat",2021-22,21,27,1,11,true,false,681,false,0,true,10,false
HITTUNE,"mgh6, flat",2022-23,21,26,2,-10,true,false,107|295,false,1,false,9,false
HITTUNE,"mgh6, flat",2022-23,21,27,1,16,true,false,92,false,15,true,3,false
HITTUNE,"mgh6, flat",2022-23,21,34,2,13,false,false,312|66,false,-9,false,5,false
HITTUNE,"mgh6, flat",2022-23,21,35,1,18,true,false,116,false,18,false,4,false
HITTUNE,"mgh6, flat",2022-23,21,37,2,4,false,false,318|13,false,4,false,2,true
HITTUNE,"mgh6, flat",2022-23,21,22,2,23,false,false,307|394,false,-9,true,17,false
HITTUNE,"mgh6, flat",2022-23,21,28,1,6,true,false,705,false,-1,true,2,false
HITTUNE,"mgh6, flat",2022-23,21,30,2,-6,true,false,124|295,false,7,true,9,false
HITTUNE,"mgh6, flat",2022-23,21,32,2,13,false,false,285|40,false,36,false,7,false
HITTUNE,"mgh6, flat",2022-23,21,24,2,-2,true,false,80|724,false,1,true,13,false
HITTUNE,"mgh6, flat",2023-24,21,34,1,16,true,false,211,false,16,true,5,false
HITTUNE,"mgh6, flat",2023-24,21,24,1,19,true,false,526,false,24,true,7,false
HITTUNE,"mgh6, flat",2023-24,21,25,1,-2,true,false,664,false,-2,true,5,false
HITTUNE,"mgh6, flat",2023-24,21,25,1,24,false,false,85,false,28,true,14,false
HITTUNE,"mgh6, flat",2023-24,21,26,1,17,false,false,49,false,6,false,13,false
HITTUNE,"mgh6, flat",2023-24,21,27,1,13,true,false,321,false,0,true,12,false
HITTUNE,"mgh6, flat",2023-24,21,35,1,15,true,false,516,false,15,true,4,false
HITTUNE,"mgh6, flat",2023-24,21,36,1,16,true,false,415,false,16,true,3,false
HITTUNE,"mgh6, flat",2023-24,21,37,1,7,true,false,341,false,7,true,2,false
HITTUNE,"mgh6, flat",2023-24,21,22,1,39,true,false,353,false,36,true,11,false
HITTUNE,"mgh6, flat",2023-24,21,22,1,15,true,false,430,false,16,true,8,false
HITTUNE,"mgh6, flat",2023-24,21,30,1,8,false,false,313,false,10,false,7,false
HITTUNE,"mgh6, flat",2023-24,21,30,1,10,true,false,303,false,10,true,5,false
HITTUNE,"mgh6, flat",2023-24,21,30,1,-3,true,false,263,false,5,true,9,false
HITTUNE,"mgh6, flat",2023-24,21,31,1,20,true,false,14,false,87,true,8,false
HITTUNE,"mgh6, flat",2023-24,21,32,1,4,true,false,362,false,14,true,7,true
HITTUNE,"mgh6, flat",2023-24,21,32,1,25,true,false,29,true,35,true,7,false
HITTUNE,"mgh6, flat",2023-24,21,33,1,10,true,false,373,false,-10,true,6,false
HITTUNE,"mgh6, flat",2024-25,21,29,1,0,true,false,18,false,-11,true,10,false
HITTUNE,"mgh6, flat",2024-25,21,30,2,2,true,false,401|585,true,16,true,9,false
HITTUNE,"mgh6, flat",2024-25,21,31,1,8,true,false,207,false,0,true,3,false
HITTUNE,"mgh6, flat",2024-25,21,32,1,14,false,false,650,false,14,false,7,false
HITTUNE,"mgh6, flat",2024-25,21,33,1,0,true,false,366,false,1,true,3,false
HITTUNE,"mgh6, flat",2024-25,21,23,2,32,false,false,310|236,false,20,false,4,false
HITTUNE,"mgh6, flat",2024-25,21,26,2,3,true,false,110|3,false,38,true,13,false
HITTUNE,"mgh6, flat",2024-25,21,34,1,-6,true,false,129,false,0,false,1,false
HITTUNE,"mgh6, flat",2024-25,21,35,1,13,false,false,755,false,13,false,4,false
HITTUNE,"mgh6, flat",2024-25,21,36,1,19,true,false,514,false,19,true,3,false
HITTUNE,"mgh6, flat",2024-25,21,25,1,-22,true,false,78,false,-6,true,14,false
HITTUNE,"mgh6, flat",2024-25,21,27,2,13,true,false,350|152,false,10,true,12,false
HITTUNE,"mgh6, flat",2024-25,21,28,1,-12,true,false,207,false,-2,false,2,false
HITTUNE,"mgh6, flat",2025-26,21,34,1,-9,true,false,21,false,-9,true,5,false
HITTUNE,"mgh6, flat",2025-26,21,36,1,7,false,false,723,false,0,false,3,false
HITTUNE,"mgh6, flat",2025-26,21,25,2,23,true,false,21|449,false,152,true,14,false
HITTUNE,"mgh6, flat",2025-26,21,30,1,-24,true,false,661,false,-8,true,2,false
HITTUNE,"mgh6, flat",2025-26,21,35,2,-14,true,false,430|783,true,-10,true,4,false
HITTUNE,"mgh6, flat",2025-26,21,27,2,3,true,false,382|136,false,4,false,3,false
HITTUNE,"mgh6, flat",2025-26,21,28,2,13,true,false,373|329,false,12,false,11,false
HITTUNE,"mgh6, flat",2025-26,21,29,2,13,true,false,235|249,false,-13,true,10,true
HITTUNE,"mgh6, flat",2025-26,21,29,1,-1,true,false,82,false,9,true,10,false
HITTUNE,"mgh6, flat",2025-26,21,31,1,-26,true,false,531,false,-24,true,5,false
HITTUNE,"mgh6, flat",2025-26,21,32,1,30,false,false,64,false,20,false,3,false
HITTUNE,"mgh6, flat",2025-26,21,33,1,29,false,false,260,false,29,false,6,false
HITTUNE,"mgh6, flat",2020-21,26,28,2,22,true,false,388|557,false,-6,true,11,true
HITTUNE,"mgh6, flat",2020-21,26,28,1,-10,true,false,435,false,-10,true,5,false
HITTUNE,"mgh6, flat",2020-21,26,29,1,12,true,false,62,false,13,true,10,false
HITTUNE,"mgh6, flat",2020-21,26,30,1,0,true,false,102,false,0,true,5,false
HITTUNE,"mgh6, flat",2020-21,26,32,1,5,true,false,12,false,11,true,7,false
HITTUNE,"mgh6, flat",2020-21,26,34,1,11,true,false,370,false,11,true,5,false
HITTUNE,"mgh6, flat",2020-21,26,35,1,-5,true,false,300,false,-5,true,4,false
HITTUNE,"mgh6, flat",2020-21,26,36,1,9,true,false,390,false,9,true,3,false
HITTUNE,"mgh6, flat",2020-21,26,31,1,-13,true,false,306,false,-13,true,5,false
HITTUNE,"mgh6, flat",2020-21,26,33,2,14,true,false,259|224,true,33,true,6,false
HITTUNE,"mgh6, flat",2021-22,26,31,2,-13,true,false,270|123,false,-15,true,3,false
HITTUNE,"mgh6, flat",2021-22,26,34,2,9,true,false,138|315,true,13,true,5,false
HITTUNE,"mgh6, flat",2021-22,26,36,2,3,true,false,259|234,false,3,true,3,false
HITTUNE,"mgh6, flat",2021-22,26,32,1,-13,true,false,23,false,-5,true,7,false
HITTUNE,"mgh6, flat",2021-22,26,33,1,14,true,false,200,false,14,true,6,false
HITTUNE,"mgh6, flat",2021-22,26,37,1,11,true,false,477,false,11,false,2,false
HITTUNE,"mgh6, flat",2021-22,26,27,2,32,true,false,359|341,false,99,true,12,false
HITTUNE,"mgh6, flat",2021-22,26,28,1,13,true,false,22,false,21,true,11,false
HITTUNE,"mgh6, flat",2021-22,26,29,1,25,true,false,256,false,29,true,10,false
HITTUNE,"mgh6, flat",2022-23,26,29,2,21,true,false,285|40,false,-25,true,10,false
HITTUNE,"mgh6, flat",2022-23,26,30,1,16,true,false,335,false,2,true,2,false
HITTUNE,"mgh6, flat",2022-23,26,32,2,-26,true,false,465|124,false,-25,true,7,false
HITTUNE,"mgh6, flat",2022-23,26,34,2,-17,true,false,307|312,false,-31,true,5,false
HITTUNE,"mgh6, flat",2022-23,26,35,1,-7,true,false,335,false,-2,true,2,false
HITTUNE,"mgh6, flat",2022-23,26,36,1,11,false,false,116,false,11,false,3,false
HITTUNE,"mgh6, flat",2022-23,26,37,1,-2,true,false,303,false,-2,true,2,false
HITTUNE,"mgh6, flat",2022-23,26,27,2,13,false,false,92|124,false,44,false,12,false
HITTUNE,"mgh6, flat",2023-24,26,37,1,9,true,false,349,false,-3,true,2,false
HITTUNE,"mgh6, flat",2023-24,26,27,2,15,true,false,688|526,false,13,false,12,false
HITTUNE,"mgh6, flat",2023-24,26,32,1,-12,true,false,14,false,40,true,7,false
HITTUNE,"mgh6, flat",2023-24,26,34,1,20,true,false,415,false,20,true,5,false
HITTUNE,"mgh6, flat",2023-24,26,36,1,13,true,false,516,false,13,true,3,false
HITTUNE,"mgh6, flat",2023-24,26,30,2,72,false,false,263|29,false,106,true,9,false
HITTUNE,"mgh6, flat",2023-24,26,30,1,23,true,false,353,false,7,true,3,false
HITTUNE,"mgh6, flat",2023-24,26,31,1,42,true,false,362,false,59,true,8,false
HITTUNE,"mgh6, flat",2023-24,26,33,1,10,true,false,373,false,16,true,4,false
HITTUNE,"mgh6, flat",2023-24,26,35,1,-10,true,false,211,false,-10,true,4,true
HITTUNE,"mgh6, flat",2024-25,26,28,2,-4,true,false,18|207,false,-2,false,11,false
HITTUNE,"mgh6, flat",2024-25,26,29,2,6,true,false,401|129,false,3,true,10,false
HITTUNE,"mgh6, flat",2024-25,26,31,1,10,false,false,650,false,1,false,2,false
HITTUNE,"mgh6, flat",2024-25,26,33,1,-2,true,false,573,false,-2,true,6,false
HITTUNE,"mgh6, flat",2024-25,26,34,2,-1,true,false,327|152,false,8,true,5,false
HITTUNE,"mgh6, flat",2024-25,26,36,1,18,true,false,514,false,18,true,3,false
HITTUNE,"mgh6, flat",2025-26,26,31,1,1,true,false,373,false,7,true,8,false
HITTUNE,"mgh6, flat",2025-26,26,32,1,33,true,false,260,false,32,true,7,false
HITTUNE,"mgh6, flat",2025-26,26,33,1,20,false,false,407,false,12,false,6,false
HITTUNE,"mgh6, flat",2025-26,26,34,1,-9,true,false,21,false,-9,true,5,false
HITTUNE,"mgh6, flat",2025-26,26,28,2,27,true,false,684|329,false,24,false,4,false
HITTUNE,"mgh6, flat",2025-26,26,29,2,-3,true,false,235|691,false,-7,true,10,true
HITTUNE,"mgh6, flat",2025-26,26,30,1,5,true,false,249,false,8,true,9,false
HITTUNE,"mgh3, floored machine",2020-21,1,16,2,22,true,false,37|302,true,98,true,23,true
HITTUNE,"mgh3, floored machine",2020-21,1,7,1,-8,true,false,141,false,-26,true,4,false
HITTUNE,"mgh3, floored machine",2020-21,1,9,1,-4,true,false,457,false,0,false,3,false
HITTUNE,"mgh3, floored machine",2020-21,1,10,1,-15,true,false,272,false,28,true,2,true
HITTUNE,"mgh3, floored machine",2020-21,1,15,2,5,true,false,277|224,false,10,true,13,false
HITTUNE,"mgh3, floored machine",2020-21,1,20,2,7,true,false,556|211,false,-22,true,19,false
HITTUNE,"mgh3, floored machine",2020-21,1,30,2,6,false,false,437|120,false,-18,false,9,false
HITTUNE,"mgh3, floored machine",2020-21,1,35,1,4,true,false,524,false,1,true,4,false
HITTUNE,"mgh3, floored machine",2020-21,1,36,1,-2,true,false,481,false,-2,true,3,false
HITTUNE,"mgh3, floored machine",2020-21,1,8,1,19,true,false,96,false,18,true,31,false
HITTUNE,"mgh3, floored machine",2020-21,1,22,2,-4,true,false,254|141,true,93,false,17,false
HITTUNE,"mgh3, floored machine",2020-21,1,24,1,22,true,false,390,false,22,false,6,false
HITTUNE,"mgh3, floored machine",2020-21,1,31,2,42,true,false,259|105,false,48,true,8,false
HITTUNE,"mgh3, floored machine",2020-21,1,32,2,6,false,false,12|68,false,12,false,7,false
HITTUNE,"mgh3, floored machine",2020-21,1,33,1,10,true,false,156,false,-15,true,6,false
HITTUNE,"mgh3, floored machine",2020-21,1,34,1,23,true,false,155,false,23,true,5,false
HITTUNE,"mgh3, floored machine",2020-21,1,18,2,-15,true,false,272|435,false,-25,true,15,false
HITTUNE,"mgh3, floored machine",2020-21,1,21,1,24,true,false,202,false,16,true,18,false
HITTUNE,"mgh3, floored machine",2020-21,1,23,1,50,true,false,271,false,71,true,8,false
HITTUNE,"mgh3, floored machine",2020-21,1,28,2,3,true,false,570|102,false,2,true,8,false
HITTUNE,"mgh3, floored machine",2020-21,1,37,1,8,false,false,233,false,8,false,2,false
HITTUNE,"mgh3, floored machine",2020-21,1,2,2,16,false,false,157|461,false,21,false,11,false
HITTUNE,"mgh3, floored machine",2020-21,1,3,1,3,true,false,198,false,8,true,19,false
HITTUNE,"mgh3, floored machine",2020-21,1,5,2,3,true,false,514|195,false,103,true,34,false
HITTUNE,"mgh3, floored machine",2020-21,1,6,1,22,true,false,37,false,1,false,1,false
HITTUNE,"mgh3, floored machine",2020-21,1,11,2,12,false,false,388|557,true,32,false,17,false
HITTUNE,"mgh3, floored machine",2020-21,1,12,2,18,true,false,254|123,true,53,false,4,true
HITTUNE,"mgh3, floored machine",2020-21,1,13,1,5,true,false,325,false,-43,true,19,false
HITTUNE,"mgh3, floored machine",2021-22,1,9,1,-2,true,false,96,false,-4,true,4,false
HITTUNE,"mgh3, floored machine",2021-22,1,24,1,4,true,false,475,false,13,true,5,false
HITTUNE,"mgh3, floored machine",2021-22,1,36,2,36,true,false,224|234,false,36,true,3,false
HITTUNE,"mgh3, floored machine",2021-22,1,32,1,-26,true,false,67,false,-11,true,4,false
HITTUNE,"mgh3, floored machine",2021-22,1,3,1,23,true,false,256,false,2,true,36,false
HITTUNE,"mgh3, floored machine",2021-22,1,12,1,14,true,false,420,false,75,false,13,false
HITTUNE,"mgh3, floored machine",2021-22,1,13,2,-12,true,false,230|482,false,-17,true,10,false
HITTUNE,"mgh3, floored machine",2021-22,1,13,1,-14,true,false,142,false,-10,true,2,false
HITTUNE,"mgh3, floored machine",2021-22,1,23,2,-4,true,false,357|679,true,115,true,16,false
HITTUNE,"mgh3, floored machine",2021-22,1,26,1,-8,true,false,437,false,-2,true,3,false
HITTUNE,"mgh3, floored machine",2021-22,1,4,1,-8,true,false,262,false,-3,true,9,false
HITTUNE,"mgh3, floored machine",2021-22,1,5,1,18,false,false,413,false,0,false,1,false
HITTUNE,"mgh3, floored machine",2021-22,1,7,1,7,true,false,399,false,7,true,5,false
HITTUNE,"mgh3, floored machine",2021-22,1,16,1,3,true,false,315,false,3,true,5,false
HITTUNE,"mgh3, floored machine",2021-22,1,19,2,8,false,false,408|76,false,6,false,15,false
HITTUNE,"mgh3, floored machine",2021-22,1,21,1,-14,true,false,450,false,-52,true,18,false
HITTUNE,"mgh3, floored machine",2021-22,1,29,2,17,false,false,23|559,true,44,true,10,true
HITTUNE,"mgh3, floored machine",2021-22,1,33,1,14,true,false,200,false,16,true,6,false
HITTUNE,"mgh3, floored machine",2021-22,1,34,2,-25,true,false,138|80,true,-26,true,5,false
HITTUNE,"mgh3, floored machine",2021-22,1,38,1,6,true,false,359,false,6,false,1,false
HITTUNE,"mgh3, floored machine",2021-22,1,8,1,14,false,false,413,false,54,true,15,false
HITTUNE,"mgh3, floored machine",2021-22,1,17,1,9,true,false,142,false,3,true,5,false
HITTUNE,"mgh3, floored machine",2021-22,1,20,1,12,true,false,96,false,5,false,2,false
HITTUNE,"mgh3, floored machine",2021-22,1,27,1,-4,true,false,420,false,-3,true,3,false
HITTUNE,"mgh3, floored machine",2021-22,1,25,1,-10,true,false,240,false,-13,true,2,false
HITTUNE,"mgh3, floored machine",2021-22,1,28,1,29,true,false,22,false,67,true,11,false
HITTUNE,"mgh3, floored machine",2021-22,1,30,1,14,true,false,341,false,0,true,4,false
HITTUNE,"mgh3, floored machine",2021-22,1,2,2,12,true,false,177|77,false,-31,true,37,false
HITTUNE,"mgh3, floored machine",2021-22,1,6,1,-7,true,false,78,false,-1,true,10,false
HITTUNE,"mgh3, floored machine",2021-22,1,14,1,-12,true,false,477,false,-16,true,12,false
HITTUNE,"mgh3, floored machine",2021-22,1,31,1,7,true,false,270,false,2,true,2,false
HITTUNE,"mgh3, floored machine",2021-22,1,15,1,14,true,false,262,false,4,true,4,false
HITTUNE,"mgh3, floored machine",2021-22,1,22,2,14,false,false,196|584,true,23,true,17,false
HITTUNE,"mgh3, floored machine",2022-23,1,33,2,-24,true,false,307|124,true,-21,true,6,false
HITTUNE,"mgh3, floored machine",2022-23,1,24,1,18,true,false,199,false,3,true,15,false
HITTUNE,"mgh3, floored machine",2022-23,1,27,1,19,true,false,92,false,12,true,7,false
HITTUNE,"mgh3, floored machine",2022-23,1,36,1,11,false,false,116,false,11,false,3,false
HITTUNE,"mgh3, floored machine",2022-23,1,10,2,31,true,false,427|211,false,206,true,29,false
HITTUNE,"mgh3, floored machine",2022-23,1,16,1,-5,true,false,307,false,-6,true,9,false
HITTUNE,"mgh3, floored machine",2022-23,1,28,2,40,false,false,357|40,true,51,false,11,false
HITTUNE,"mgh3, floored machine",2022-23,1,29,1,20,true,false,465,false,20,true,6,false
HITTUNE,"mgh3, floored machine",2022-23,1,35,1,-7,true,false,335,false,-2,true,2,false
HITTUNE,"mgh3, floored machine",2022-23,1,7,2,-13,true,false,116|113,false,-3,true,11,false
HITTUNE,"mgh3, floored machine",2022-23,1,13,2,28,true,false,19|26,false,10,true,15,false
HITTUNE,"mgh3, floored machine",2022-23,1,18,1,13,true,false,593,false,10,true,8,false
HITTUNE,"mgh3, floored machine",2022-23,1,19,2,-2,true,false,301|7,true,-20,true,14,true
HITTUNE,"mgh3, floored machine",2022-23,1,25,1,4,true,false,81,false,6,true,8,false
HITTUNE,"mgh3, floored machine",2022-23,1,32,2,16,true,false,285|107,false,13,true,7,false
HITTUNE,"mgh3, floored machine",2022-23,1,2,2,5,true,false,210|321,false,11,true,9,false
HITTUNE,"mgh3, floored machine",2022-23,1,15,2,-3,true,false,465|210,false,-18,true,5,false
HITTUNE,"mgh3, floored machine",2022-23,1,34,1,-8,true,false,377,false,-8,true,5,false
HITTUNE,"mgh3, floored machine",2022-23,1,37,1,-2,true,false,303,false,-2,true,2,false
HITTUNE,"mgh3, floored machine",2022-23,1,4,1,-1,true,false,304,false,-7,true,7,false
HITTUNE,"mgh3, floored machine",2022-23,1,11,2,7,true,false,318|370,false,-6,true,4,false
HITTUNE,"mgh3, floored machine",2022-23,1,17,1,-11,true,false,160,false,-12,true,6,false
HITTUNE,"mgh3, floored machine",2022-23,1,23,1,13,true,false,407,false,21,true,6,false
HITTUNE,"mgh3, floored machine",2022-23,1,23,1,-5,true,false,104,false,22,true,16,false
HITTUNE,"mgh3, floored machine",2022-23,1,26,1,29,true,false,107,false,22,true,4,false
HITTUNE,"mgh3, floored machine",2022-23,1,3,1,5,false,false,295,false,24,true,36,false
HITTUNE,"mgh3, floored machine",2022-23,1,5,1,5,true,false,346,false,39,true,18,false
HITTUNE,"mgh3, floored machine",2022-23,1,20,2,44,true,false,318|377,true,65,false,8,false
HITTUNE,"mgh3, floored machine",2022-23,1,30,1,7,true,false,335,false,-6,true,2,false
HITTUNE,"mgh3, floored machine",2022-23,1,21,2,2,true,false,283|558,true,164,true,18,false
HITTUNE,"mgh3, floored machine",2023-24,1,14,2,-8,true,false,291|43,false,-22,true,6,false
HITTUNE,"mgh3, floored machine",2023-24,1,18,1,-7,true,false,134,false,0,true,14,false
HITTUNE,"mgh3, floored machine",2023-24,1,21,1,19,true,false,353,false,31,true,12,false
HITTUNE,"mgh3, floored machine",2023-24,1,4,1,1,true,false,165,false,-3,true,6,false
HITTUNE,"mgh3, floored machine",2023-24,1,17,2,43,false,false,290|60,false,79,true,22,false
HITTUNE,"mgh3, floored machine",2023-24,1,17,1,27,false,false,526,false,30,false,7,false
HITTUNE,"mgh3, floored machine",2023-24,1,31,1,8,false,false,313,false,8,false,5,false
HITTUNE,"mgh3, floored machine",2023-24,1,35,1,10,true,false,516,false,19,true,4,false
